trial,true_label_x,pred_label,win_global,theta_alpha,true_label_y
52,0,0,52,5.884071215882935e-07,0
53,0,0,53,5.202881426765065e-07,0
54,0,0,54,9.334939372582506e-07,0
55,0,0,55,1.2913459929591073e-06,0
56,0,0,56,1.1716205562525608e-06,0
57,0,0,57,1.1312091937854817e-06,0
58,0,0,58,9.581005600837295e-07,0
59,0,0,59,1.2185143229383542e-06,0
60,0,0,60,1.3596590433908194e-06,0
61,0,0,61,5.053774338379715e-07,0
62,0,0,62,8.100833637359511e-07,0
63,0,0,63,1.7389477380738589e-06,0
64,0,0,64,1.2468428313996315e-06,0
65,0,0,65,1.1186204089510438e-06,0
66,0,0,66,1.2494527541094438e-06,0
67,0,0,67,1.28644228519404e-06,0
68,0,0,68,1.5882066946456937e-06,0
69,0,0,69,1.1601082179431288e-06,0
70,0,0,70,9.08265777057812e-07,0
71,0,0,71,6.927548516539455e-07,0
72,0,0,72,1.2151165747032675e-06,0
73,0,0,73,5.019183717897665e-07,0
74,0,0,74,6.809811859719611e-07,0
75,0,0,75,1.1027323081455284e-06,0
76,0,0,76,8.205457159717819e-07,0
77,0,0,77,9.874951599184808e-07,0
78,0,0,78,9.793615891275303e-07,0
79,0,0,79,1.8797852059983475e-06,0
80,0,0,80,1.332036805483659e-06,0
81,0,0,81,7.4029502559828e-07,0
82,0,0,82,6.244258712630215e-07,0
83,0,0,83,7.442320450768321e-07,0
84,0,0,84,1.214652732178286e-06,0
85,0,0,85,1.2205080511930482e-06,0
86,0,0,86,1.3584981641100214e-06,0
87,0,0,87,1.542946749891272e-06,0
88,0,0,88,6.903482748864096e-07,0
89,0,0,89,6.997986215474145e-07,0
90,0,0,90,1.0941231274490303e-06,0
91,0,0,91,1.5450646272766182e-06,0
92,0,0,92,9.998380648115433e-07,0
93,0,0,93,1.2848571098365962e-06,0
94,0,0,94,9.2067668908206e-07,0
95,0,0,95,9.787372712704884e-07,0
96,0,0,96,8.448610614977128e-07,0
97,0,0,97,1.6244281433615388e-06,0
98,0,0,98,1.359023679759756e-06,0
99,0,0,99,1.760186008339731e-06,0
100,0,0,100,6.857753416588247e-07,0
101,0,0,101,1.1578252121083145e-06,0
102,0,0,102,1.3155425502043132e-06,0
103,0,0,103,5.350719016928024e-07,0
104,0,0,104,7.738608187283476e-07,0
105,0,0,105,1.8134536158059077e-06,0
106,0,0,106,9.08328228798017e-07,0
107,0,0,107,1.0376248686578242e-06,0
108,0,0,108,1.207179480313012e-06,0
109,0,0,109,5.284715264632584e-07,0
110,0,0,110,5.124072505561813e-07,0
111,0,0,111,7.277303162378093e-07,0
112,0,0,112,9.285160832644096e-07,0
113,0,0,113,1.0326601185763276e-06,0
114,0,0,114,8.41546010466871e-07,0
115,0,0,115,8.067861011783431e-07,0
116,0,0,116,1.274315264776507e-06,0
117,0,0,117,1.397872066222873e-06,0
118,0,0,118,9.048940924936714e-07,0
119,0,0,119,9.459359238701964e-07,0
120,0,0,120,6.989029248493341e-07,0
121,0,0,121,6.799251219356743e-07,0
122,0,0,122,6.643408216545923e-07,0
123,0,0,123,5.273798140421852e-07,0
124,0,0,124,2.698889154118151e-07,0
125,0,0,125,3.0363910710435825e-07,0
126,0,0,126,4.1470291802765946e-07,0
127,0,0,127,9.269142414482606e-07,0
128,0,0,128,1.3491328600528215e-06,0
129,0,0,129,1.4729092461558778e-06,0
130,0,0,130,8.06811635431004e-07,0
131,0,0,131,7.252059672490687e-07,0
132,0,0,132,1.246324365537138e-06,0
133,0,0,133,1.1031676649379923e-06,0
134,0,0,134,7.679428087149406e-07,0
135,0,0,135,4.556613251094219e-07,0
136,0,0,136,1.367394407588631e-06,0
137,0,0,137,9.206804169841938e-07,0
138,0,0,138,9.906995836741389e-07,0
139,1,1,139,1.7602911298948465e-06,1
140,1,1,140,1.1190160353431898e-06,1
141,1,1,141,8.742073593029819e-07,1
142,0,0,142,8.873016968832356e-07,0
143,0,0,143,8.471357156284999e-07,0
144,0,0,144,8.473286020680935e-07,0
145,0,0,145,1.6993241445961114e-06,0
146,0,0,146,2.1906427686673908e-06,0
147,0,0,147,1.9000438331835153e-06,0
148,0,0,148,9.57953422088431e-07,0
149,0,0,149,1.468688100840414e-06,0
150,0,0,150,1.6375655087116388e-06,0
151,0,0,151,1.1741993988958526e-06,0
152,0,0,152,1.1117555480714034e-06,0
153,0,0,153,9.249722566754272e-07,0
154,0,0,154,9.008709247389376e-07,0
155,0,0,155,1.0420234210899435e-06,0
156,0,0,156,1.3579436518990956e-06,0
157,0,0,157,6.222618343532481e-07,0
158,0,0,158,1.2682943748077627e-06,0
159,0,0,159,1.803606062749704e-06,0
160,0,0,160,3.552401779989551e-06,0
161,0,0,161,1.4514330359043812e-06,0
162,0,0,162,1.2786882676297589e-06,0
163,0,0,163,8.801463620636521e-07,0
164,0,0,164,1.0470097532372129e-06,0
165,0,0,165,9.573384659375007e-07,0
166,0,0,166,1.0512954937224662e-06,0
167,0,0,167,1.1079776883771986e-06,0
168,0,0,168,1.230206988248882e-06,0
169,0,0,169,2.081420790085268e-06,0
170,0,0,170,1.1693164567228286e-06,0
171,0,0,171,4.856323416492768e-07,0
172,0,0,172,7.48182014990051e-07,0
173,0,0,173,5.390406374629503e-07,0
174,0,0,174,7.494390580628867e-07,0
175,0,0,175,1.3477657162687964e-06,0
176,0,0,176,1.5003756090135233e-06,0
177,0,0,177,1.7381405621236362e-06,0
178,0,0,178,2.1116614809567856e-06,0
179,0,0,179,1.217671943818233e-06,0
180,0,0,180,7.477161585777768e-07,0
181,0,0,181,1.275333589321361e-06,0
182,0,0,182,1.639753179140164e-06,0
183,0,0,183,1.754349390051382e-06,0
184,0,0,184,1.6800941088004656e-06,0
185,0,0,185,6.948565833512088e-07,0
186,0,0,186,9.226514204944724e-07,0
187,0,0,187,1.2698578400167345e-06,0
188,0,0,188,9.81449720342616e-07,0
189,0,0,189,1.3186784631524e-06,0
190,0,0,190,8.985459478390682e-07,0
191,0,0,191,1.274662929980606e-06,0
192,0,0,192,1.6894719272135309e-06,0
193,0,0,193,5.309340058225861e-07,0
194,0,0,194,5.697558181834538e-07,0
195,0,0,195,5.840321938801173e-07,0
196,0,0,196,3.864371264922082e-06,0
197,0,0,197,2.037812955645515e-06,0
198,0,0,198,1.4644671825251175e-06,0
199,0,0,199,1.529092233931121e-06,0
200,0,0,200,1.357206896893717e-06,0
201,0,0,201,1.0429193762106702e-06,0
202,0,0,202,5.165814402114056e-07,0
203,0,0,203,7.61284863625501e-07,0
204,0,0,204,1.4955536838415678e-06,0
205,0,0,205,6.110124191262765e-07,0
206,0,0,206,6.145191072766803e-07,0
207,0,0,207,6.335071731310497e-07,0
208,0,0,208,5.345207446560266e-07,0
209,0,0,209,5.817718953536094e-07,0
210,0,0,210,6.830340299702163e-07,0
211,0,0,211,7.503904604006346e-07,0
212,0,0,212,3.0645415810609425e-07,0
213,0,0,213,5.55522727896955e-07,0
214,0,0,214,1.3899736540185271e-06,0
215,0,0,215,2.0382118528907462e-06,0
216,0,0,216,1.7266830198079278e-06,0
217,0,0,217,1.646271450026104e-06,0
218,0,0,218,1.6657028714381794e-06,0
219,0,0,219,1.5775892174405784e-06,0
220,0,0,220,6.650004589851503e-07,0
221,0,0,221,5.595766184253197e-07,0
222,0,0,222,1.1353163195375957e-06,0
223,0,0,223,1.9417141023610127e-06,0
224,0,0,224,1.536221605640157e-06,0
225,0,0,225,1.9416433028080554e-06,0
226,0,0,226,9.570203110859425e-07,0
227,0,0,227,1.1479778847539556e-06,0
228,0,0,228,1.248943219493863e-06,0
229,0,0,229,7.724931083720519e-07,0
230,0,0,230,7.750575299197148e-07,0
231,0,0,231,1.024783021344313e-06,0
