subject,run,trial,win_idx,theta_alpha,true_label,global_win
9,B0905E,28,1,6.650004589851503e-07,0,220
9,B0905E,28,2,5.595766184253197e-07,0,221
9,B0905E,28,3,1.1353163195375957e-06,0,222
9,B0905E,29,1,1.9417141023610127e-06,0,223
9,B0905E,29,2,1.536221605640157e-06,0,224
9,B0905E,29,3,1.9416433028080554e-06,0,225
9,B0905E,30,1,9.570203110859423e-07,0,226
9,B0905E,30,2,1.1479778847539556e-06,0,227
9,B0905E,30,3,1.248943219493863e-06,0,228
9,B0905E,31,1,7.724931083720519e-07,0,229
9,B0905E,31,2,7.750575299197148e-07,0,230
9,B0905E,31,3,1.024783021344313e-06,0,231
