subject,run,trial,win_idx,theta_alpha,true_label,global_win
3,B0304E,39,1,8.71792082698183e-06,0,115
3,B0304E,39,2,1.1890518857968985e-05,0,116
3,B0304E,39,3,1.1657722416148146e-05,0,117
3,B0304E,40,1,9.265002001192322e-06,0,118
3,B0304E,40,2,1.0817250367847961e-05,0,119
3,B0304E,40,3,1.7771604462242005e-05,0,120
3,B0304E,41,1,1.703359851033453e-05,0,121
3,B0304E,41,2,1.6879990323315637e-05,0,122
3,B0304E,41,3,9.96250266003267e-06,0,123
3,B0304E,42,1,1.5134226691212264e-05,0,124
3,B0304E,42,2,1.1952577437336706e-05,0,125
3,B0304E,42,3,1.607991718449026e-05,0,126
3,B0304E,43,1,1.1077859974323411e-05,0,127
3,B0304E,43,2,1.572857912198121e-05,0,128
3,B0304E,43,3,1.6409491763589954e-05,0,129
3,B0304E,44,1,7.567428249054407e-06,0,130
3,B0304E,44,2,6.753332165564265e-06,0,131
3,B0304E,44,3,1.6203406981787793e-05,0,132
3,B0305E,1,1,1.5192109232091533e-05,1,133
3,B0305E,1,2,9.991971228896084e-06,1,134
3,B0305E,1,3,8.704362455212825e-06,1,135
3,B0305E,2,1,6.001722442619297e-06,0,136
3,B0305E,2,2,6.66276405249085e-06,0,137
3,B0305E,2,3,1.2028105392750695e-05,0,138
3,B0305E,3,1,5.577081483487606e-06,0,139
3,B0305E,3,2,1.029644457213804e-05,0,140
3,B0305E,3,3,1.3128059160336181e-05,0,141
3,B0305E,4,1,3.236093270914227e-05,0,142
3,B0305E,4,2,2.836102686435585e-05,0,143
3,B0305E,4,3,2.7080435737785255e-05,0,144
3,B0305E,5,1,2.3714136131808307e-05,0,145
3,B0305E,5,2,1.7859594256189277e-05,0,146
3,B0305E,5,3,1.407165363343947e-05,0,147
3,B0305E,6,1,1.3065817790834758e-05,0,148
3,B0305E,6,2,1.581907399662362e-05,0,149
3,B0305E,6,3,2.0932212846229823e-05,0,150
3,B0305E,7,1,1.108076296768682e-05,0,151
3,B0305E,7,2,1.4212567262432911e-05,0,152
3,B0305E,7,3,1.2475080509938443e-05,0,153
3,B0305E,8,1,1.150601760754548e-05,0,154
3,B0305E,8,2,1.9587435657518227e-05,0,155
3,B0305E,8,3,4.618420190840181e-05,0,156
3,B0305E,9,1,1.4793528214638255e-05,0,157
3,B0305E,9,2,1.799358130937827e-05,0,158
3,B0305E,9,3,3.067559313242967e-05,0,159
3,B0305E,10,1,1.8446484763708473e-05,0,160
3,B0305E,10,2,2.602010743658756e-05,0,161
3,B0305E,10,3,2.994736537048815e-05,0,162
3,B0305E,11,1,2.6331271241617113e-06,0,163
3,B0305E,11,2,4.9762279239865635e-06,0,164
3,B0305E,11,3,8.05328745818714e-06,0,165
3,B0305E,12,1,9.774659991912902e-06,0,166
3,B0305E,12,2,1.3151263058336371e-05,0,167
3,B0305E,12,3,1.479252945457983e-05,0,168
3,B0305E,13,1,4.182210946615541e-05,0,169
3,B0305E,13,2,3.989834355845326e-05,0,170
3,B0305E,13,3,3.648251252412159e-05,0,171
3,B0305E,14,1,1.4489744061555134e-05,0,172
3,B0305E,14,2,7.549102522388152e-06,0,173
3,B0305E,14,3,1.1280393270612272e-05,0,174
3,B0305E,15,1,3.170529070587805e-05,0,175
3,B0305E,15,2,2.274782510171866e-05,0,176
3,B0305E,15,3,2.957980125223683e-05,0,177
3,B0305E,16,1,2.066501859493918e-05,0,178
3,B0305E,16,2,1.7752861069473203e-05,0,179
3,B0305E,16,3,1.0778539868773102e-05,0,180
3,B0305E,17,1,1.989493277991211e-05,0,181
3,B0305E,17,2,2.4264604947694227e-05,0,182
3,B0305E,17,3,1.5870719396159053e-05,0,183
3,B0305E,18,1,2.106554975367198e-05,0,184
3,B0305E,18,2,1.876347229792856e-05,0,185
3,B0305E,18,3,1.8381361488692908e-05,0,186
3,B0305E,19,1,1.2891029923382774e-05,0,187
3,B0305E,19,2,8.151767384487788e-06,0,188
3,B0305E,19,3,1.4857090994907984e-05,0,189
3,B0305E,20,1,5.251010956514479e-05,0,190
3,B0305E,20,2,4.1806348473428206e-05,0,191
3,B0305E,20,3,5.043539286143398e-05,0,192
3,B0305E,21,1,1.812335408074428e-05,0,193
3,B0305E,21,2,1.800892544825545e-05,0,194
3,B0305E,21,3,2.5707839475631604e-05,0,195
3,B0305E,22,1,1.273924227678026e-05,0,196
3,B0305E,22,2,1.4479760370254405e-05,0,197
3,B0305E,22,3,1.566259976344834e-05,0,198
3,B0305E,23,1,1.1581681367144038e-05,0,199
3,B0305E,23,2,1.2226034497089062e-05,0,200
3,B0305E,23,3,1.695505549628166e-05,0,201
3,B0305E,24,1,2.2722576796243025e-05,0,202
3,B0305E,24,2,1.5753211310312286e-05,0,203
3,B0305E,24,3,1.7606509161315273e-05,0,204
3,B0305E,25,1,1.1106676903285248e-05,0,205
3,B0305E,25,2,1.2923535419442431e-05,0,206
3,B0305E,25,3,1.1876018955267006e-05,0,207
3,B0305E,26,1,1.0525476921851322e-05,0,208
3,B0305E,26,2,4.4447802677982115e-05,0,209
3,B0305E,26,3,0.00011016766802936639,0,210
3,B0305E,27,1,1.2123109658381466e-05,0,211
3,B0305E,27,2,6.617342572100621e-06,0,212
3,B0305E,27,3,7.822209284277893e-06,0,213
3,B0305E,28,1,5.265778357450467e-05,0,214
3,B0305E,28,2,6.600832041587452e-05,0,215
3,B0305E,28,3,7.979305943418346e-05,0,216
3,B0305E,29,1,1.6375443088700193e-05,0,217
3,B0305E,29,2,1.759824925196875e-05,0,218
3,B0305E,29,3,1.659402442282414e-05,0,219
3,B0305E,30,1,8.037386720899655e-06,0,220
3,B0305E,30,2,1.5861665362127065e-05,0,221
3,B0305E,30,3,1.559330810731996e-05,0,222
3,B0305E,31,1,2.3917793522856966e-05,0,223
3,B0305E,31,2,1.5335533315594748e-05,0,224
3,B0305E,31,3,1.7702631114328787e-05,0,225
3,B0305E,32,1,1.6857087347549896e-05,0,226
3,B0305E,32,2,8.336125017181706e-06,0,227
3,B0305E,32,3,8.025642880499993e-06,0,228
3,B0305E,33,1,2.6702523490965494e-05,0,229
3,B0305E,33,2,2.726615973552528e-05,0,230
3,B0305E,33,3,2.730383836492152e-05,0,231
3,B0305E,34,1,1.645998014856649e-05,0,232
3,B0305E,34,2,1.0947574890357723e-05,0,233
3,B0305E,34,3,1.393729224892471e-05,0,234
3,B0305E,35,1,2.526848154067122e-05,0,235
3,B0305E,35,2,2.8690741794283515e-05,0,236
3,B0305E,35,3,3.034657438349377e-05,0,237
3,B0305E,36,1,5.014707994825638e-05,0,238
3,B0305E,36,2,6.814135126602183e-05,0,239
3,B0305E,36,3,6.087380502554906e-05,0,240
3,B0305E,37,1,1.3375713706314764e-05,0,241
3,B0305E,37,2,1.1174564732769903e-05,0,242
3,B0305E,37,3,1.2625728702070445e-05,0,243
3,B0305E,38,1,9.432726157858035e-06,0,244
3,B0305E,38,2,1.0216183853527676e-05,0,245
3,B0305E,38,3,1.1566493569991566e-05,0,246
3,B0305E,39,1,2.1378437606439666e-05,0,247
3,B0305E,39,2,2.212583745152799e-05,0,248
3,B0305E,39,3,1.0200899517658432e-05,0,249
3,B0305E,40,1,1.714696935166107e-05,0,250
3,B0305E,40,2,2.5750117364711292e-05,0,251
3,B0305E,40,3,1.6737542048540133e-05,0,252
3,B0305E,41,1,2.5922577218333684e-05,0,253
3,B0305E,41,2,1.585233418798811e-05,0,254
3,B0305E,41,3,6.943306084326017e-06,0,255
3,B0305E,42,1,4.485380381721231e-05,0,256
3,B0305E,42,2,1.1622072691763417e-05,0,257
3,B0305E,42,3,1.8062737796294085e-05,0,258
3,B0305E,43,1,3.355472784689918e-05,0,259
3,B0305E,43,2,2.6797953627666597e-05,0,260
3,B0305E,43,3,2.5363733183251627e-05,0,261
3,B0305E,44,1,0.00011630837891472799,0,262
3,B0305E,44,2,0.00014326316830198015,0,263
3,B0305E,44,3,0.00014957267477379424,0,264
3,B0305E,45,1,1.0784700823524756e-05,0,265
3,B0305E,45,2,1.1103176962313317e-05,0,266
3,B0305E,45,3,3.415888561509864e-05,0,267
3,B0305E,46,1,1.7651835448566052e-05,0,268
3,B0305E,46,2,2.3354833485766696e-05,0,269
3,B0305E,46,3,2.4703873876153227e-05,0,270
3,B0305E,47,1,1.191075255857879e-05,0,271
3,B0305E,47,2,1.0569969451935055e-05,0,272
3,B0305E,47,3,1.4605353832351065e-05,0,273
3,B0305E,48,1,4.7540481200044596e-05,0,274
3,B0305E,48,2,5.7373703479454676e-05,0,275
3,B0305E,48,3,8.746332245552803e-05,0,276
