trial,label,theta_alpha,channel_idx
71,3,0.23916691446356697,11
72,2,0.275465898090431,11
73,0,0.190192942651846,11
74,3,0.1962017211868161,11
75,3,0.3545542703430268,11
76,1,0.2246183139793481,11
77,3,0.1488610476930769,11
78,3,0.4122169587295196,11
79,1,0.16943824045992917,11
80,0,0.24034608432190716,11
81,1,0.13188426370943723,11
82,2,0.3164118302191491,11
83,2,0.12350216994782294,11
84,2,0.07958819157207879,11
85,3,0.1031480221715539,11
86,2,0.508083639473498,11
87,0,0.195396605017371,11
88,3,0.22829041533374037,11
89,1,0.25310236036478895,11
90,2,0.1698630702646665,11
91,1,0.37363373986904774,11
92,2,0.36229953550693694,11
93,3,0.5210661180673478,11
94,1,0.4386715712481259,11
95,2,0.24389370499816793,11
96,0,0.3868035548290682,11
97,0,0.5020267553801943,11
98,0,0.5719450681993543,11
99,3,0.08187232592832813,11
100,1,0.24140974387590358,11
101,0,0.287737761554306,11
102,2,0.2072409629531348,11
103,0,0.20855926894658847,11
104,2,0.12235131038665673,11
105,1,0.15820606224018519,11
106,3,0.12040479409695949,11
107,0,0.38714083885443834,11
108,2,0.2821750077246575,11
109,2,0.4816503507049272,11
110,0,0.20830356978620088,11
111,2,0.16096021748617728,11
112,1,0.20311024322204482,11
113,3,0.23104780960200652,11
114,3,0.06057624466167303,11
115,3,0.18438547390596358,11
116,2,0.26002183687389435,11
117,0,0.2926500748862192,11
118,3,0.28667550823280424,11
119,1,0.6526747477874066,11
120,3,0.1178818268888182,11
121,1,0.26010658821958255,11
122,0,0.4310175155165799,11
123,2,0.27964481226944643,11
124,1,0.15870403124891572,11
125,0,0.33410931408812716,11
126,2,0.24741485120328072,11
127,2,0.2618340051740593,11
128,0,0.3071696634364068,11
129,2,0.19613881985117748,11
130,3,0.24900898004043723,11
131,3,0.2598302007463487,11
132,1,0.3231115988936481,11
133,0,0.38109230745905404,11
134,1,0.3022806526973734,11
135,3,0.19468076732799167,11
136,1,0.46839424942921704,11
137,3,0.1740055240211517,11
138,2,0.32915138520928805,11
139,1,0.32386471969334946,11
140,1,0.32640929843012256,11
141,1,0.3003012673666102,11
142,2,0.370964927371181,11
143,3,0.27453126273347395,11
144,0,0.287018076751456,11
145,1,0.2788550731550677,11
146,3,0.2785632460679497,11
147,0,0.5241494951001484,11
148,2,0.30414298133479234,11
149,2,0.11508914944516783,11
150,3,0.17121181553002313,11
151,0,0.19062311488857303,11
152,0,0.12084529687156469,11
153,2,0.7180203224254775,11
154,1,0.3387843088633622,11
155,3,0.2634269113968011,11
156,3,0.17462166650659497,11
157,3,0.10299474744550993,11
158,1,0.26170965201825414,11
159,0,0.2551234456522276,11
160,2,0.27795770161863304,11
161,1,0.1680425870929644,11
162,3,0.18381635517171638,11
163,0,0.4097103837105434,11
164,3,0.5257080269404579,11
165,2,0.4314805042189106,11
166,1,0.39626690840912565,11
167,3,0.23464318071737678,11
168,3,0.19653180745235252,11
169,0,0.2935482726134373,11
170,1,0.23512389145023668,11
171,1,0.14679338022644178,11
172,2,0.44999882208989683,11
173,3,0.1810317179456215,11
174,1,0.34583490554989815,11
175,0,0.16805786581783566,11
176,0,0.215440418865235,11
177,3,0.07531950320419223,11
178,1,0.09044392566176271,11
179,0,0.28057808703190407,11
180,2,0.45471017575868833,11
181,1,0.22741470909921227,11
182,1,0.2325525562145519,11
183,2,0.25026601416336786,11
184,0,0.37606793857369814,11
185,3,0.14491935765880884,11
186,2,0.35823791564582286,11
187,2,0.1813753085180825,11
188,2,0.16187288665992666,11
189,2,0.07589503394017362,11
190,0,0.1698388951234466,11
191,1,0.24254439294419186,11
192,0,0.4127616751342609,11
193,1,0.2412812589782777,11
194,0,0.26148229116120464,11
195,0,0.38246882521049874,11
196,2,0.6268984776387042,11
197,2,0.26282334790056383,11
198,1,0.1738279159518738,11
199,2,0.3793096198615065,11
200,3,0.17196486177932466,11
201,0,0.12346813519649599,11
202,3,0.2327482651248962,11
203,0,0.15478743469511444,11
204,0,0.4784874037880017,11
205,1,0.26104642644588055,11
206,3,0.21465635773381475,11
207,2,0.2952773296977896,11
208,1,0.1814009465526914,11
209,3,0.13135436291278396,11
210,2,0.13109340593355476,11
211,3,0.24413103527151445,11
212,2,0.5795363246679636,11
213,3,0.11251669574915286,11
214,1,0.33231231061962524,11
215,1,0.16299529951438013,11
216,3,0.11712376369566342,11
217,0,0.2919977586309024,11
218,1,0.26391249891072727,11
219,1,0.4535182875964362,11
220,1,0.28428341793465456,11
221,2,0.28727179715480183,11
222,3,0.18812303200273991,11
223,0,0.4581968062566701,11
224,3,0.17376117059479376,11
225,0,0.26990578066285914,11
226,2,0.20954922636739107,11
227,0,0.3854355683886089,11
228,3,0.45692994150366606,11
229,0,0.3085852061676764,11
230,2,0.3454772889564265,11
231,0,0.46153411987121234,11
232,1,0.25030669669483097,11
233,2,0.735390018671886,11
234,2,0.15816436127914224,11
235,3,0.23348439487174943,11
236,0,0.1750247426474007,11
237,1,0.20521670923070207,11
238,3,0.16304893133954876,11
239,1,0.27608808927927037,11
240,2,0.5655225512769991,11
241,2,0.37721208976980497,11
242,0,0.33395586002641486,11
243,3,0.43120317200005265,11
244,1,0.46489106511399436,11
245,3,0.21628132098028957,11
246,0,0.7492103350720102,11
247,0,0.39765882746319403,11
248,2,0.14627431166440116,11
249,2,0.42053804661778527,11
250,1,0.24146128241352088,11
251,3,0.17787364022581728,11
252,1,0.1817925089254498,11
253,1,0.15816181259791415,11
254,0,0.514276204670227,11
255,1,0.3847445950985021,11
256,3,0.16435655954032224,11
257,3,0.41228143273685264,11
258,1,0.4827097900003193,11
259,1,0.2284514201662596,11
260,1,0.2648826298685748,11
261,1,0.354269723812955,11
262,3,0.19046773743277307,11
263,3,0.1576191922273613,11
264,2,0.11801342167373771,11
265,3,0.5762763515983897,11
266,0,0.41813259440232176,11
267,1,0.4265885990960351,11
268,2,0.16833768430420307,11
269,1,0.2741971068132928,11
270,0,0.2513244523548714,11
271,3,0.3448858556656069,11
272,0,0.4499312370470053,11
273,3,0.1814201870781162,11
274,0,0.4099152667691978,11
275,0,0.3785175383361332,11
276,0,0.6916878353687672,11
277,0,0.504627584219241,11
278,2,0.6368592655092774,11
279,2,0.4400193871211096,11
280,3,0.5125051140603187,11
281,1,0.2261894499638188,11
282,2,0.29238685152600535,11
283,2,0.2813910048877447,11
284,2,1.1484289125510658,11
285,3,0.2721335166088948,11
286,2,0.13332348249237436,11
287,0,0.20037638710175473,11
288,2,0.18456929497195093,11
