trial,true_label_x,pred_label,win_global,theta_alpha,true_label_y
163,0,0,163,3.712265842731024e-06,0
164,0,0,164,4.6448131023993975e-06,0
165,0,0,165,2.0735426062409685e-06,0
166,0,0,166,1.141504492193639e-06,0
167,0,0,167,2.16318864832399e-06,0
168,0,0,168,2.470419597760512e-06,0
169,0,0,169,1.9881712965329836e-06,0
170,0,0,170,9.680677055807154e-07,0
171,0,0,171,1.3698318718711822e-06,0
172,0,0,172,2.4343512792793124e-06,0
173,0,0,173,2.9844513559356985e-06,0
174,0,0,174,1.6431744986840058e-06,0
175,0,0,175,2.6693533739369836e-06,0
176,0,0,176,1.5581317691282843e-06,0
177,0,0,177,2.782504482547372e-06,0
178,0,0,178,1.8687904569893289e-06,0
179,0,0,179,1.9023093963597709e-06,0
180,0,0,180,2.013988617300543e-06,0
181,0,0,181,2.7973732421361235e-06,0
182,0,0,182,2.3979006967717325e-06,0
183,0,0,183,2.40643119963507e-06,0
184,0,0,184,3.6103944378668457e-06,0
185,0,0,185,3.4137000171466807e-06,0
186,0,0,186,4.775950286796806e-06,0
187,0,0,187,2.69065227441917e-06,0
188,0,0,188,4.95869912156653e-06,0
189,0,0,189,5.651942593197673e-06,0
190,0,0,190,3.4079055912466146e-06,0
191,0,0,191,2.495438993125093e-06,0
192,0,0,192,3.6172347727538617e-06,0
193,0,0,193,3.3696337552455816e-06,0
194,0,0,194,2.501315571764662e-06,0
195,0,0,195,2.656536860227661e-06,0
196,0,0,196,3.265070335459042e-06,0
197,0,0,197,4.220118114924074e-06,0
198,0,0,198,4.952474691347954e-06,0
199,0,0,199,2.2397182599844176e-06,0
200,0,0,200,2.472671834764491e-06,0
201,0,0,201,2.6094508891336e-06,0
202,0,0,202,2.8855639185500777e-06,0
203,0,0,203,2.4213979456188163e-06,0
204,0,0,204,2.2837269130961615e-06,0
205,0,0,205,1.6332956049757365e-06,0
206,0,0,206,2.2102366069161284e-06,0
207,0,0,207,3.188973342536247e-06,0
208,0,0,208,3.829141205673382e-06,0
209,0,0,209,3.0470625185497157e-06,0
210,0,0,210,3.457446139981371e-06,0
211,0,0,211,2.376080846744298e-06,0
212,0,0,212,2.340400240416007e-06,0
213,0,0,213,1.73251842774238e-06,0
214,0,0,214,2.8915392189332765e-06,0
215,0,0,215,2.995008608229929e-06,0
216,0,0,216,3.0722031604813616e-06,0
217,0,0,217,1.6831143852905933e-06,0
218,0,0,218,1.6070040306176524e-06,0
219,0,0,219,1.4713664846174495e-06,0
220,0,0,220,1.2512543747740677e-06,0
221,0,0,221,1.8377060591610185e-06,0
222,0,0,222,1.9077190172779333e-06,0
223,0,0,223,1.507987531476864e-06,0
224,0,0,224,2.346960915458526e-06,0
225,0,0,225,2.419302295258661e-06,0
226,0,0,226,1.1215596985987152e-06,0
227,0,0,227,1.341428895910348e-06,0
228,0,0,228,2.20217052760712e-06,0
229,0,0,229,1.923275995891564e-06,0
230,0,0,230,2.5794826278361247e-06,0
231,0,0,231,2.9255081385113308e-06,0
232,0,0,232,1.7868791551834128e-06,0
233,0,0,233,1.8338727293637763e-06,0
234,0,0,234,3.629301982279659e-06,0
235,0,0,235,1.7817271312909184e-06,0
236,0,0,236,2.6868524539904016e-06,0
237,0,0,237,2.743711268393286e-06,0
238,0,0,238,2.9781103910606793e-06,0
239,0,0,239,2.849522774108827e-06,0
240,0,0,240,2.295071114586714e-06,0
241,0,0,241,3.0532961128219446e-06,0
242,0,0,242,2.442503409122851e-06,0
243,0,0,243,3.011619729267089e-06,0
244,0,0,244,2.845807224857298e-06,0
245,0,0,245,3.740729101614194e-06,0
246,0,0,246,2.9026387745908146e-06,0
247,0,0,247,2.032750678459685e-06,0
248,0,0,248,2.306756417832663e-06,0
249,0,0,249,2.8429095798022957e-06,0
250,0,0,250,2.22549426641492e-06,0
251,0,0,251,1.9032247956821164e-06,0
252,0,0,252,1.360118847001548e-06,0
253,0,0,253,1.2254245438145638e-06,0
254,0,0,254,9.90370860130948e-07,0
255,0,0,255,1.424474944642935e-06,0
256,0,0,256,2.646029651001214e-06,0
257,0,0,257,2.339263642480427e-06,0
258,0,0,258,1.2744942688743665e-06,0
259,0,0,259,2.1045484127634035e-06,0
260,0,0,260,1.501940238067368e-06,0
261,0,0,261,2.392919346974862e-06,0
262,0,0,262,2.1522983153562058e-06,0
263,0,0,263,2.2603679520618734e-06,0
264,0,0,264,1.6937979725896671e-06,0
265,0,0,265,3.5558929347897813e-06,0
266,0,0,266,3.645760552732458e-06,0
267,0,0,267,4.286074963324886e-06,0
268,0,0,268,2.3180710216744027e-06,0
269,0,0,269,1.5415750021078626e-06,0
270,0,0,270,2.2393872684623738e-06,0
271,0,0,271,1.5713614072457486e-06,0
272,0,0,272,2.2516234815324298e-06,0
273,0,0,273,3.072766101065626e-06,0
274,0,0,274,1.3490176397263454e-06,0
275,0,0,275,2.1219879008384833e-06,0
276,0,0,276,2.7995045994759735e-06,0
277,0,0,277,3.891622369628963e-06,0
278,0,0,278,1.8340633093543424e-06,0
279,0,0,279,2.5610783282024465e-06,0
280,0,0,280,3.151482102027807e-06,0
281,0,0,281,3.0493010764724227e-06,0
282,0,0,282,2.4420035003018458e-06,0
1,1,1,1,3.5439079272749644e-06,1
2,1,1,2,3.3419466166503064e-06,1
3,1,0,3,2.9974379135397058e-06,1
4,0,0,4,6.1935673249584406e-06,0
5,0,0,5,4.11165600436868e-06,0
6,0,0,6,6.093481036602032e-06,0
7,0,0,7,3.640792569876519e-06,0
8,0,0,8,7.369880799618416e-06,0
9,0,0,9,5.592995151392842e-06,0
10,0,0,10,3.8577964796270155e-06,0
11,0,0,11,4.203581970337903e-06,0
12,0,0,12,4.037446446999844e-06,0
13,0,0,13,8.88214956183176e-06,0
14,0,0,14,6.789031424135094e-06,0
15,0,0,15,5.444664150382507e-06,0
16,0,0,16,5.069354665237156e-06,0
17,0,0,17,3.4819653172943932e-06,0
18,0,0,18,3.5957576787698902e-06,0
19,0,0,19,9.852389744478791e-06,0
20,0,0,20,9.445066767932526e-06,0
21,0,0,21,7.712828609549242e-06,0
22,0,0,22,2.737602928084457e-06,0
23,0,0,23,4.160165916375726e-06,0
24,0,0,24,5.570694764734991e-06,0
25,0,0,25,2.582916013730015e-06,0
26,0,0,26,3.3584001133060535e-06,0
27,0,0,27,3.909823624765707e-06,0
28,0,0,28,3.1858862190648763e-06,0
29,0,0,29,5.030753217491772e-06,0
30,0,0,30,5.398469407491298e-06,0
31,0,0,31,6.003333506712036e-06,0
32,0,0,32,6.411301863988908e-06,0
33,0,0,33,7.007505421506896e-06,0
34,0,0,34,5.170508528168328e-06,0
35,0,0,35,6.141707554664205e-06,0
36,0,0,36,6.704579326761315e-06,0
37,0,0,37,3.307519925466604e-06,0
38,0,0,38,3.6777150320141593e-06,0
39,0,0,39,5.279259181283158e-06,0
40,0,0,40,2.3555896738120154e-06,0
41,0,0,41,3.1383730558164115e-06,0
42,0,0,42,2.804998197725407e-06,0
43,0,0,43,3.273076000345556e-06,0
44,0,0,44,3.916492418818282e-06,0
45,0,0,45,3.294185264201556e-06,0
46,0,0,46,1.9278012818131896e-06,0
47,0,0,47,1.5739430270679132e-06,0
48,0,0,48,1.8948347952027085e-06,0
49,0,0,49,2.411525349033293e-06,0
50,0,0,50,2.45369233085891e-06,0
51,0,0,51,3.7908003239702858e-06,0
52,0,0,52,4.8387514366256e-06,0
53,0,0,53,6.388479431444769e-06,0
54,0,0,54,3.8055195393400944e-06,0
55,0,0,55,6.773164353560751e-06,0
56,0,0,56,1.014874816653104e-05,0
57,0,0,57,9.88861854467792e-06,0
58,1,1,58,5.686741874368386e-06,1
59,1,1,59,1.0120374921236889e-05,1
60,1,1,60,7.801561353630484e-06,1
61,0,0,61,2.1724569849880197e-06,0
62,0,0,62,2.0642580922162305e-06,0
63,0,0,63,2.293084590973591e-06,0
64,0,0,64,1.7771026155799158e-06,0
65,0,0,65,3.6450719472574066e-06,0
66,0,0,66,3.882024520735693e-06,0
67,0,0,67,1.370990276675094e-06,0
68,0,0,68,1.5691944584258096e-06,0
69,0,0,69,1.9974170082709e-06,0
70,0,0,70,4.721741137150663e-06,0
71,0,0,71,4.396273958993873e-06,0
72,0,0,72,5.087788478876781e-06,0
73,0,0,73,3.112570230115167e-06,0
74,0,0,74,2.8667647099056337e-06,0
75,0,0,75,2.8121524835573575e-06,0
76,0,0,76,1.3404297928803082e-06,0
77,0,0,77,2.2912586969186437e-06,0
78,0,0,78,2.6806846731462765e-06,0
79,0,0,79,2.786938137340295e-06,0
80,0,0,80,3.2307326490135436e-06,0
81,0,0,81,4.574170904668192e-06,0
82,0,0,82,1.12107502720495e-06,0
83,0,0,83,7.927039680345309e-07,0
84,0,0,84,2.461306147745879e-06,0
85,0,0,85,1.1061746491092424e-06,0
86,0,0,86,1.4526815915813768e-06,0
87,0,0,87,2.7546118388133225e-06,0
88,0,0,88,2.981213133123291e-06,0
89,0,0,89,2.4419824036354605e-06,0
90,0,0,90,2.5630283003327544e-06,0
91,0,0,91,1.6507194763663156e-06,0
92,0,0,92,3.0055598989713936e-06,0
93,0,0,93,2.7514377772297104e-06,0
94,0,0,94,3.77641703571118e-06,0
95,0,0,95,3.745464503732307e-06,0
96,0,0,96,1.8347874596028096e-06,0
97,0,0,97,2.508937924975872e-06,0
98,0,0,98,3.034562186228899e-06,0
99,0,0,99,2.3527472211278486e-06,0
100,0,0,100,7.808304636685317e-06,0
101,0,0,101,1.152225129771309e-05,0
102,0,0,102,4.313615314947574e-06,0
103,0,0,103,1.2980910750995842e-05,0
104,0,0,104,6.374588012031257e-06,0
105,0,0,105,1.708407558882857e-06,0
106,0,0,106,2.5601638551708316e-06,0
107,0,0,107,3.1849984466142163e-06,0
108,0,0,108,3.89483075112553e-06,0
109,0,0,109,5.5395697532054785e-06,0
110,0,0,110,5.453298067248464e-06,0
111,0,0,111,4.465875415722218e-06,0
1,1,1,1,2.2638172362943785e-05,1
2,1,1,2,1.383118924950151e-05,1
3,1,1,3,1.864435931700308e-05,1
4,0,0,4,1.264784975653589e-05,0
5,0,0,5,1.4858883684224253e-05,0
6,0,0,6,2.0655148313302728e-05,0
7,0,0,7,2.1453401346969493e-05,0
8,0,0,8,2.015598226141479e-05,0
9,0,0,9,1.9035832317675095e-05,0
10,0,0,10,7.083652769190101e-06,0
11,0,0,11,1.6235496841418904e-05,0
12,0,0,12,2.5583198243097308e-05,0
13,0,0,13,1.4091159429601542e-05,0
14,0,0,14,1.874255487231224e-05,0
15,0,0,15,1.9826907580074397e-05,0
16,0,0,16,8.610789218740327e-06,0
17,0,0,17,1.876416016156902e-05,0
18,0,0,18,4.722443720047267e-05,0
19,0,0,19,3.1878409975085946e-05,0
20,0,0,20,3.688230507699339e-05,0
21,0,0,21,2.5153950386029502e-05,0
22,0,0,22,2.0882908329300052e-05,0
23,0,0,23,3.4609974994543645e-05,0
24,0,0,24,2.4393406542199612e-05,0
25,0,0,25,1.650049540827454e-05,0
26,0,0,26,2.066491052118179e-05,0
27,0,0,27,5.448491556873326e-05,0
28,0,0,28,1.2570343830149212e-05,0
29,0,0,29,1.1198500392848534e-05,0
30,0,0,30,1.5824789466425433e-05,0
31,0,0,31,1.6039137730807855e-05,0
32,0,0,32,3.519591394594481e-05,0
33,0,0,33,2.0139170763591545e-05,0
34,0,0,34,1.416746421199792e-05,0
35,0,0,35,1.6127641504077855e-05,0
36,0,0,36,2.1641316724599057e-05,0
37,0,0,37,2.943221628680489e-05,0
38,0,0,38,2.4574866073747375e-05,0
39,0,0,39,2.8292625609998765e-05,0
40,0,0,40,6.95596411234688e-06,0
41,0,0,41,1.5735267715471632e-05,0
42,0,0,42,1.343196997452499e-05,0
43,0,0,43,1.6144038478373682e-05,0
44,0,0,44,1.590658461937642e-05,0
45,0,0,45,2.6170349937910543e-05,0
46,0,0,46,9.49841435035295e-06,0
47,0,0,47,8.461076340044348e-06,0
48,0,0,48,1.0676755989292776e-05,0
49,0,0,49,1.3185819047351444e-05,0
50,0,0,50,1.3116756510579896e-05,0
51,0,0,51,8.141687576659336e-06,0
52,0,0,52,7.966494151563094e-05,0
53,0,0,53,6.063743385189409e-05,0
54,0,0,54,9.127502241264753e-05,0
55,0,0,55,5.420949534957534e-06,0
56,0,0,56,1.4464751639917744e-05,0
57,0,0,57,1.8036417473126084e-05,0
58,0,0,58,2.484634673416349e-05,0
59,0,0,59,2.428230560984628e-05,0
60,0,0,60,2.204205411809059e-05,0
61,0,0,61,1.5986719323124004e-05,0
62,0,0,62,1.686942147354626e-05,0
63,0,0,63,2.009615444318425e-05,0
64,0,0,64,1.688751330875738e-05,0
65,0,0,65,2.2257950596357103e-05,0
66,0,0,66,1.4954600554319586e-05,0
67,0,0,67,0.0001106056980341,0
68,0,0,68,5.48246767241011e-05,0
69,0,0,69,1.3003932827692722e-05,0
70,0,0,70,1.6571989671381722e-05,0
71,0,0,71,1.519638294259827e-05,0
72,0,0,72,2.6632200884471867e-05,0
73,0,0,73,1.9452565481426407e-05,0
74,0,0,74,1.817431474192267e-05,0
75,0,0,75,2.3513718085467855e-05,0
76,0,0,76,1.053143690167199e-05,0
77,0,0,77,1.4221719375835327e-05,0
78,0,0,78,1.5937536482952165e-05,0
79,0,0,79,3.224583124050202e-05,0
80,0,0,80,2.46265665125622e-05,0
81,0,0,81,5.239315908928842e-05,0
82,0,0,82,1.104944879439922e-05,0
83,0,0,83,1.0455255566220876e-05,0
84,0,0,84,2.244456087066386e-05,0
85,0,0,85,1.256456880257855e-05,0
86,0,0,86,1.2897337928713892e-05,0
87,0,0,87,1.3706996056412494e-05,0
88,0,0,88,1.6096185947249317e-05,0
89,0,0,89,1.3684269571317855e-05,0
90,0,0,90,1.3895350520363054e-05,0
91,0,0,91,1.4107544743117989e-05,0
92,0,0,92,1.3015789979541524e-05,0
93,0,0,93,1.8623855935987937e-05,0
94,0,0,94,1.2723792435126524e-05,0
95,0,0,95,1.2896608369446808e-05,0
96,0,0,96,1.0759919065498958e-05,0
97,0,0,97,7.361452827553853e-06,0
98,0,0,98,6.211051888448334e-06,0
99,0,0,99,7.0356125571878174e-06,0
100,0,0,100,9.93308465008714e-06,0
101,0,0,101,1.061013468686248e-05,0
102,0,0,102,5.904728202698592e-06,0
103,0,0,103,2.8440927447617317e-05,0
104,0,0,104,3.237597625231039e-05,0
105,0,0,105,3.423983277541022e-05,0
106,0,0,106,1.2852551261505295e-05,0
107,0,0,107,8.952627650895154e-06,0
108,0,0,108,1.230945394859467e-05,0
109,0,0,109,7.075864889942997e-06,0
110,0,0,110,9.75133297620142e-06,0
111,0,0,111,2.8678578645110237e-05,0
112,0,0,112,2.890650336386606e-05,0
113,0,0,113,2.1383559745811752e-05,0
114,0,0,114,3.754339981980557e-05,0
115,0,0,115,8.71792082698183e-06,0
116,0,0,116,1.1890518857968985e-05,0
117,0,0,117,1.1657722416148146e-05,0
118,0,0,118,9.265002001192322e-06,0
119,0,0,119,1.081725036784796e-05,0
120,0,0,120,1.7771604462242005e-05,0
121,0,0,121,1.703359851033453e-05,0
122,0,0,122,1.6879990323315637e-05,0
123,0,0,123,9.96250266003267e-06,0
124,0,0,124,1.5134226691212264e-05,0
125,0,0,125,1.1952577437336706e-05,0
126,0,0,126,1.607991718449026e-05,0
127,0,0,127,1.1077859974323413e-05,0
128,0,0,128,1.572857912198121e-05,0
129,0,0,129,1.6409491763589954e-05,0
130,0,0,130,7.567428249054407e-06,0
131,0,0,131,6.753332165564265e-06,0
132,0,0,132,1.6203406981787793e-05,0
133,1,1,133,1.5192109232091531e-05,1
134,1,1,134,9.991971228896084e-06,1
135,1,1,135,8.704362455212825e-06,1
136,0,0,136,6.001722442619297e-06,0
137,0,0,137,6.66276405249085e-06,0
138,0,0,138,1.2028105392750697e-05,0
139,0,0,139,5.577081483487606e-06,0
140,0,0,140,1.029644457213804e-05,0
141,0,0,141,1.312805916033618e-05,0
142,0,0,142,3.236093270914227e-05,0
143,0,0,143,2.836102686435585e-05,0
144,0,0,144,2.7080435737785255e-05,0
145,0,0,145,2.3714136131808307e-05,0
146,0,0,146,1.7859594256189277e-05,0
147,0,0,147,1.407165363343947e-05,0
148,0,0,148,1.3065817790834758e-05,0
149,0,0,149,1.581907399662362e-05,0
150,0,0,150,2.0932212846229823e-05,0
151,0,0,151,1.108076296768682e-05,0
152,0,0,152,1.4212567262432913e-05,0
153,0,0,153,1.2475080509938444e-05,0
154,0,0,154,1.150601760754548e-05,0
155,0,0,155,1.9587435657518227e-05,0
156,0,0,156,4.618420190840181e-05,0
157,0,0,157,1.4793528214638255e-05,0
158,0,0,158,1.799358130937827e-05,0
159,0,0,159,3.067559313242967e-05,0
160,0,0,160,1.8446484763708473e-05,0
161,0,0,161,2.602010743658756e-05,0
162,0,0,162,2.994736537048815e-05,0
163,0,0,163,2.6331271241617113e-06,0
164,0,0,164,4.9762279239865635e-06,0
165,0,0,165,8.05328745818714e-06,0
166,0,0,166,9.774659991912902e-06,0
167,0,0,167,1.3151263058336371e-05,0
168,0,0,168,1.479252945457983e-05,0
169,0,0,169,4.182210946615541e-05,0
170,0,0,170,3.989834355845326e-05,0
171,0,0,171,3.648251252412159e-05,0
172,0,0,172,1.4489744061555134e-05,0
173,0,0,173,7.549102522388152e-06,0
174,0,0,174,1.1280393270612272e-05,0
175,0,0,175,3.170529070587805e-05,0
176,0,0,176,2.274782510171866e-05,0
177,0,0,177,2.957980125223683e-05,0
178,0,0,178,2.066501859493918e-05,0
179,0,0,179,1.7752861069473203e-05,0
180,0,0,180,1.0778539868773102e-05,0
181,0,0,181,1.989493277991211e-05,0
182,0,0,182,2.4264604947694227e-05,0
183,0,0,183,1.5870719396159053e-05,0
184,0,0,184,2.106554975367198e-05,0
185,0,0,185,1.876347229792856e-05,0
186,0,0,186,1.8381361488692908e-05,0
187,0,0,187,1.2891029923382774e-05,0
188,0,0,188,8.151767384487788e-06,0
189,0,0,189,1.4857090994907984e-05,0
190,0,0,190,5.251010956514479e-05,0
191,0,0,191,4.1806348473428206e-05,0
192,0,0,192,5.043539286143398e-05,0
193,0,0,193,1.812335408074428e-05,0
194,0,0,194,1.800892544825545e-05,0
195,0,0,195,2.5707839475631604e-05,0
196,0,0,196,1.273924227678026e-05,0
197,0,0,197,1.4479760370254404e-05,0
198,0,0,198,1.566259976344834e-05,0
199,0,0,199,1.1581681367144038e-05,0
200,0,0,200,1.2226034497089062e-05,0
201,0,0,201,1.695505549628166e-05,0
202,0,0,202,2.2722576796243025e-05,0
203,0,0,203,1.5753211310312286e-05,0
204,0,0,204,1.7606509161315273e-05,0
205,0,0,205,1.1106676903285248e-05,0
206,0,0,206,1.2923535419442431e-05,0
207,0,0,207,1.1876018955267006e-05,0
208,0,0,208,1.0525476921851322e-05,0
209,0,0,209,4.444780267798211e-05,0
210,0,0,210,0.0001101676680293,0
211,0,0,211,1.2123109658381466e-05,0
212,0,0,212,6.617342572100621e-06,0
213,0,0,213,7.822209284277893e-06,0
214,0,0,214,5.265778357450467e-05,0
215,0,0,215,6.600832041587452e-05,0
216,0,0,216,7.979305943418346e-05,0
217,0,0,217,1.6375443088700193e-05,0
218,0,0,218,1.759824925196875e-05,0
219,0,0,219,1.659402442282414e-05,0
220,0,0,220,8.037386720899655e-06,0
221,0,0,221,1.5861665362127065e-05,0
222,0,0,222,1.559330810731996e-05,0
223,0,0,223,2.391779352285697e-05,0
224,0,0,224,1.5335533315594748e-05,0
225,0,0,225,1.7702631114328787e-05,0
226,0,0,226,1.6857087347549896e-05,0
227,0,0,227,8.336125017181706e-06,0
228,0,0,228,8.025642880499993e-06,0
229,0,0,229,2.6702523490965497e-05,0
230,0,0,230,2.726615973552528e-05,0
231,0,0,231,2.730383836492152e-05,0
232,0,0,232,1.645998014856649e-05,0
233,0,0,233,1.0947574890357724e-05,0
234,0,0,234,1.393729224892471e-05,0
235,0,0,235,2.526848154067122e-05,0
236,0,0,236,2.8690741794283515e-05,0
237,0,0,237,3.034657438349377e-05,0
238,0,0,238,5.014707994825638e-05,0
239,0,0,239,6.814135126602183e-05,0
240,0,0,240,6.087380502554906e-05,0
241,0,0,241,1.3375713706314764e-05,0
242,0,0,242,1.1174564732769905e-05,0
243,0,0,243,1.2625728702070445e-05,0
244,0,0,244,9.432726157858035e-06,0
245,0,0,245,1.0216183853527676e-05,0
246,0,0,246,1.1566493569991566e-05,0
247,0,0,247,2.1378437606439666e-05,0
248,0,0,248,2.212583745152799e-05,0
249,0,0,249,1.0200899517658432e-05,0
250,0,0,250,1.714696935166107e-05,0
251,0,0,251,2.5750117364711292e-05,0
252,0,0,252,1.6737542048540133e-05,0
253,0,0,253,2.5922577218333684e-05,0
254,0,0,254,1.585233418798811e-05,0
255,0,0,255,6.943306084326017e-06,0
