trial,true_label,pred_label,label,theta_alpha,channel_idx
54,1,1,1,0.8294764107059731,11
55,2,2,2,2.1518171880754786,11
56,3,3,3,3.4768519049179094,11
57,1,1,1,2.294005768376385,11
58,2,2,2,1.2023585785178486,11
59,0,0,0,1.9330029326219953,11
60,0,2,0,2.2700462027771326,11
61,0,0,0,1.6732155231970929,11
62,3,3,3,1.4955573361503005,11
63,1,1,1,0.7668852033680654,11
64,1,2,1,2.851543411417071,11
65,0,0,0,2.00580471396266,11
66,0,0,0,1.0775291015737338,11
67,2,2,2,1.1280609856521184,11
68,0,0,0,3.462322019430236,11
69,1,1,1,0.9321798687485372,11
70,3,3,3,2.6455259096905945,11
71,3,2,3,1.5244964336641982,11
72,2,2,2,1.1683546516998884,11
73,0,0,0,2.4765892349280656,11
74,3,3,3,2.0072539552619024,11
75,3,2,3,3.0304496284931397,11
76,1,1,1,1.3508497478759354,11
77,3,3,3,2.1023125964735665,11
78,3,3,3,0.9136612512043908,11
79,1,2,1,1.9781442160252949,11
80,0,0,0,2.9900569971915356,11
81,1,3,1,0.961347339465623,11
82,2,2,2,1.031545956276396,11
83,2,2,2,1.747828067818885,11
84,2,2,2,2.84872869409331,11
85,3,3,3,1.1356518308473418,11
86,2,2,2,2.407877175348556,11
87,0,0,0,2.8337128329442693,11
88,3,3,3,1.6961922953959396,11
89,1,1,1,1.233722155516021,11
90,2,2,2,2.1418069494356207,11
91,1,1,1,4.044104143330307,11
92,2,2,2,0.9073173041016172,11
93,3,3,3,2.084251588007144,11
94,1,1,1,2.004738147835247,11
95,2,2,2,0.9662231183879192,11
96,0,0,0,4.660932672495469,11
97,0,0,0,1.6058471933964698,11
98,0,0,0,2.012169812065828,11
99,3,3,3,1.155074665677382,11
100,1,1,1,1.6733942775069963,11
101,0,0,0,1.2639090030735605,11
102,2,2,2,1.1330432160234345,11
103,0,0,0,2.9923552426204725,11
104,2,2,2,3.4115746771235593,11
105,1,2,1,1.1843558660824596,11
106,3,3,3,0.8642128536001611,11
107,0,0,0,3.4756469162044468,11
108,2,2,2,0.8426676417201127,11
109,2,2,2,1.81320599412026,11
110,0,0,0,1.048421781701282,11
111,2,2,2,1.6938079989004289,11
112,1,1,1,1.6374777531466054,11
113,3,3,3,3.6162456329061334,11
114,3,2,3,1.34905413418807,11
115,3,3,3,2.3613229014085872,11
116,2,2,2,1.5661505736456298,11
117,0,0,0,1.920212006235932,11
118,3,3,3,1.71167073226953,11
119,1,2,1,2.8279665314829043,11
120,3,2,3,1.362515665453853,11
121,1,1,1,1.712363653529697,11
122,0,0,0,0.7965585543108966,11
123,2,2,2,1.0124001085192045,11
124,1,1,1,2.3365758212494874,11
125,0,0,0,1.266946991871255,11
126,2,2,2,1.588892539561295,11
127,2,2,2,2.3687718646630844,11
128,0,0,0,1.6070130766376876,11
129,2,2,2,1.408195214338419,11
130,3,3,3,4.204176744553204,11
131,3,3,3,0.806426028198272,11
132,1,1,1,2.895285686850455,11
133,0,0,0,2.1754672623536604,11
134,1,2,1,1.0597773639695784,11
135,3,3,3,1.341274983365759,11
136,1,1,1,2.0289785839465275,11
137,3,3,3,0.4528113387735691,11
138,2,2,2,3.259425617328496,11
139,1,1,1,2.3067372764584784,11
140,1,1,1,1.5643954541717655,11
141,1,1,1,2.2890521961266375,11
142,2,2,2,1.42537907973141,11
143,3,2,3,2.839536066225657,11
144,0,0,0,2.350284006592444,11
145,1,2,1,1.801048067740959,11
146,3,3,3,1.862559064829468,11
147,0,2,0,1.9259889011459572,11
148,2,2,2,3.74828411870457,11
149,2,2,2,3.3306471799417223,11
150,3,3,3,2.619459292870317,11
151,0,0,0,1.7866931177569203,11
152,0,2,0,2.337210569393299,11
153,2,2,2,2.6604623234251696,11
154,1,3,1,1.390097049138172,11
155,3,3,3,2.6410099042608324,11
156,3,2,3,2.598129470838025,11
157,3,2,3,2.269295586005943,11
158,1,1,1,1.052946311925192,11
159,0,0,0,1.70600383854967,11
160,2,2,2,1.0195230428326711,11
161,1,1,1,2.1189851168909923,11
162,3,3,3,2.128426770087821,11
163,0,0,0,2.34611463714167,11
164,3,3,3,1.5529922076596354,11
165,2,3,2,3.590875414862172,11
166,1,1,1,1.7187108293526343,11
167,3,3,3,0.8407847916703365,11
168,3,3,3,1.156094927510779,11
169,0,0,0,1.1816638338916292,11
170,1,2,1,1.5189641543553745,11
171,1,1,1,1.6955135053110952,11
172,2,2,2,2.3621879026953057,11
173,3,3,3,2.617926163884836,11
174,1,1,1,1.452118538534343,11
175,0,0,0,2.8724379729071803,11
176,0,0,0,3.157400605385743,11
177,3,3,3,1.6460156303152946,11
178,1,2,1,0.560808859021097,11
179,0,0,0,1.3105502353797762,11
180,2,2,2,2.587913058543843,11
181,1,3,1,1.4841488176105662,11
182,1,1,1,0.4972862096998463,11
183,2,2,2,2.2186212362403097,11
184,0,0,0,1.5310679741291204,11
185,3,3,3,1.878738999631458,11
186,2,2,2,0.8216353817691998,11
187,2,2,2,1.9407062949542513,11
188,2,2,2,2.72978328612175,11
189,2,2,2,1.37667708053573,11
190,0,0,0,1.9877929960363911,11
191,1,1,1,2.622566615769635,11
192,0,0,0,1.0271005322074882,11
193,1,1,1,2.7110307120676387,11
194,0,0,0,1.7200013325472785,11
195,0,0,0,2.125798647016308,11
196,2,1,2,1.642967354659569,11
197,2,2,2,3.259252167045543,11
198,1,1,1,1.802318755082776,11
199,2,2,2,1.8033887959399744,11
200,3,3,3,1.8217338428060748,11
201,0,2,0,1.3879113294522245,11
202,3,3,3,2.013145703642264,11
203,0,0,0,2.184420934048409,11
204,0,0,0,1.9112001318917895,11
205,1,1,1,2.023181765947557,11
206,3,3,3,1.344143975603039,11
207,2,2,2,2.5124333690766787,11
208,1,1,1,0.9161878088797356,11
209,3,3,3,2.2416247975991235,11
210,2,2,2,1.840256712780988,11
211,3,3,3,1.403865529715198,11
212,2,2,2,5.424731339460254,11
213,3,2,3,0.9667357344036736,11
214,1,1,1,1.3757415623741205,11
215,1,1,1,1.1083512203010228,11
216,3,3,3,1.1996584849657077,11
217,0,0,0,2.9447330964116705,11
218,1,1,1,0.81505161719153,11
219,1,1,1,0.8035358535272697,11
220,1,1,1,1.4908842568383252,11
221,2,2,2,1.2024519102131344,11
222,3,3,3,1.325446839000898,11
223,0,0,0,2.8844389118897795,11
224,3,2,3,1.2241470301611528,11
225,0,2,0,1.174381561356041,11
226,2,2,2,1.5716251606447584,11
227,0,0,0,3.5085614790214072,11
228,3,2,3,1.2768903023475988,11
229,0,0,0,2.497628565932944,11
230,2,2,2,1.7817038993925027,11
231,0,0,0,2.2760681944042043,11
232,1,1,1,2.54454661298818,11
233,2,2,2,1.4342031399694384,11
234,2,2,2,1.464172335220014,11
235,3,3,3,3.244162812590601,11
236,0,0,0,4.662017086300952,11
237,1,1,1,3.4442534856648157,11
238,3,3,3,1.4903370390999386,11
239,1,1,1,2.927916729060006,11
240,2,2,2,1.6604877766135655,11
241,2,2,2,1.6426496277613276,11
242,0,0,0,1.6891674337162306,11
243,3,3,3,1.3607801218916014,11
244,1,2,1,2.3405231073145014,11
245,3,3,3,2.854872969070436,11
246,0,0,0,0.937674716898865,11
247,0,0,0,1.5816467735635031,11
248,2,2,2,0.927603526367714,11
249,2,2,2,2.0971833426273214,11
250,1,2,1,1.2684238163271024,11
251,3,3,3,1.0059655936787462,11
252,1,1,1,1.5344691486692852,11
253,1,1,1,1.6808453741888767,11
254,0,0,0,1.968045857479762,11
255,1,1,1,2.683070901215429,11
256,3,2,3,1.5326813185043828,11
257,3,2,3,1.170578082934444,11
258,1,1,1,2.2690822688050303,11
259,1,2,1,1.4815341236000423,11
260,1,2,1,1.0890115557779156,11
261,1,1,1,2.0126924928639904,11
262,3,3,3,1.1088823623319988,11
263,3,3,3,2.2120673072558628,11
264,2,2,2,1.8132785511976055,11
265,3,3,3,1.560556269966808,11
266,0,0,0,2.1293456454664703,11
267,1,2,1,1.068208459353144,11
268,2,2,2,1.7009504338939505,11
269,1,1,1,1.2533198446224936,11
270,0,0,0,1.5282415223471573,11
271,3,2,3,2.353353887207415,11
272,0,2,0,1.7404371994626329,11
273,3,3,3,1.409322248467766,11
274,0,0,0,2.4226779860204855,11
275,0,0,0,2.778171657343314,11
276,0,0,0,2.1772073525008873,11
277,0,0,0,2.0179850596491,11
278,2,2,2,1.375125470379182,11
279,2,2,2,2.3788800007421904,11
280,3,3,3,2.2539628562191827,11
281,1,2,1,1.5660927595213483,11
282,2,2,2,1.4839270951991386,11
283,2,2,2,0.8811472649602389,11
284,2,2,2,0.4378221546473393,11
285,3,3,3,1.72011437020723,11
286,2,2,2,2.8756058919288225,11
287,0,0,0,1.098290245276591,11
288,2,2,2,1.4904175020014772,11
