trial,true_label_x,pred_label,win_global,theta_alpha,true_label_y
116,0,0,116,5.258771646362437e-07,0
117,0,0,117,4.361767379058345e-07,0
118,0,0,118,6.318735648306935e-07,0
119,0,0,119,6.555721867990577e-07,0
120,0,0,120,5.01183472830391e-07,0
121,0,0,121,8.671176028348714e-07,0
122,0,0,122,6.376780522008514e-07,0
123,0,0,123,5.300495173628009e-07,0
124,0,0,124,7.719733521963594e-07,0
125,0,0,125,6.3356222689896e-07,0
126,0,0,126,7.968118411214177e-07,0
127,0,0,127,4.5443366252166146e-07,0
128,0,0,128,6.814888185006466e-07,0
129,0,0,129,6.73754590564773e-07,0
130,0,0,130,7.253416194361228e-07,0
131,0,0,131,1.036806762063589e-06,0
132,0,0,132,1.0222112261757487e-06,0
133,0,0,133,1.1621963968769454e-06,0
134,0,0,134,9.837260984344434e-07,0
135,0,0,135,1.522296828196539e-06,0
136,0,0,136,1.3550647166385505e-06,0
137,0,0,137,1.3130560547347109e-06,0
138,0,0,138,5.432209177944004e-07,0
139,0,0,139,5.633315606630792e-07,0
140,0,0,140,5.057312927480256e-07,0
141,0,0,141,9.17679033463712e-07,0
142,0,0,142,1.2822956424941311e-06,0
143,0,0,143,1.2485001241322231e-06,0
144,0,0,144,9.111067963078676e-07,0
145,0,0,145,7.102257679265497e-07,0
146,0,0,146,8.211714203981765e-07,0
147,0,0,147,7.753951804592019e-07,0
148,0,0,148,7.385928047574386e-07,0
149,0,0,149,8.232009890647955e-07,0
150,0,0,150,6.064253499238699e-07,0
151,0,0,151,3.10079570206117e-07,0
152,0,0,152,3.073680083370704e-07,0
153,0,0,153,4.067968735569254e-07,0
154,0,0,154,9.448328225501024e-07,0
155,0,0,155,1.1968457437033966e-06,0
156,0,0,156,1.2863216568599223e-06,0
157,0,0,157,8.080618324217512e-07,0
158,0,0,158,7.355053644120599e-07,0
159,0,0,159,7.387765113508783e-07,0
160,0,0,160,4.965663041729972e-07,0
161,0,0,161,3.678187623489969e-07,0
162,0,0,162,5.496515721546986e-07,0
163,1,1,163,5.942524263343574e-07,1
164,1,1,164,5.520685863204899e-07,1
165,1,1,165,5.954483180625341e-07,1
166,0,0,166,1.9655506425671125e-06,0
167,0,0,167,2.1350477145639223e-06,0
168,0,0,168,2.12101261831697e-06,0
169,0,0,169,1.9775015369205607e-06,0
170,0,0,170,8.696521594039154e-07,0
171,0,0,171,3.6198662542860737e-07,0
172,0,0,172,2.068545544940612e-07,0
173,0,0,173,4.291601539402894e-07,0
174,0,0,174,4.011706370835383e-07,0
175,0,0,175,5.38045454354161e-07,0
176,0,0,176,6.351917636881328e-07,0
177,0,0,177,3.7900398901254473e-07,0
178,0,0,178,8.113419470305093e-07,0
179,0,0,179,9.852196836071566e-07,0
180,0,0,180,8.758347154016775e-07,0
181,0,0,181,5.822579942744207e-07,0
182,0,0,182,9.592633277765934e-07,0
183,0,0,183,1.026487078166635e-06,0
184,0,0,184,1.075473981938872e-06,0
185,0,0,185,8.705490084981346e-07,0
186,0,0,186,9.55209178301543e-07,0
187,0,0,187,7.716583332756702e-07,0
188,0,0,188,8.777667064386446e-07,0
189,0,0,189,8.933779948373502e-07,0
190,0,0,190,1.6652702089208918e-06,0
191,0,0,191,1.2817658761237685e-06,0
192,0,0,192,1.7222018672595138e-06,0
193,0,0,193,1.2013875067778348e-06,0
194,0,0,194,1.2431143562266112e-06,0
195,0,0,195,1.1448251205098095e-06,0
196,0,0,196,1.2127993600960248e-06,0
197,0,0,197,1.3828700112639836e-06,0
198,0,0,198,1.636935267071944e-06,0
199,0,0,199,1.4759535833727328e-06,0
200,0,0,200,5.924707606875309e-07,0
201,0,0,201,3.586854074286302e-07,0
202,0,0,202,1.6404620914315343e-06,0
203,0,0,203,1.8838051176517824e-06,0
204,0,0,204,8.756305972599142e-07,0
205,0,0,205,5.02100474062295e-07,0
206,0,0,206,4.622587112979594e-07,0
207,0,0,207,4.381783438891918e-07,0
208,0,0,208,1.6972737897515746e-06,0
209,0,0,209,1.3387792649523672e-06,0
210,0,0,210,4.584133200577639e-07,0
211,0,0,211,2.260606309768925e-07,0
212,0,0,212,3.339520159403853e-07,0
213,0,0,213,4.138424545164012e-07,0
214,0,0,214,2.48769012247348e-07,0
215,0,0,215,3.656429546658495e-07,0
216,0,0,216,4.167814319136273e-07,0
217,0,0,217,1.0908493835361669e-06,0
218,0,0,218,7.738759049200926e-07,0
219,0,0,219,6.395186198899552e-07,0
220,0,0,220,7.888402054993447e-07,0
221,0,0,221,5.838361562615727e-07,0
222,0,0,222,5.92841628459458e-07,0
223,0,0,223,1.3777559903579036e-06,0
224,0,0,224,7.98797724531332e-07,0
225,0,0,225,1.020963185002274e-06,0
226,0,0,226,1.1662967566067962e-06,0
227,0,0,227,9.792536199009924e-07,0
228,0,0,228,8.721940912760685e-07,0
229,0,0,229,1.034768694589258e-06,0
230,0,0,230,7.760557916384832e-07,0
231,0,0,231,1.062383442495379e-06,0
232,0,0,232,2.5569622865887095e-06,0
233,0,0,233,1.5816537860095498e-06,0
234,0,0,234,1.65396030742438e-06,0
235,0,0,235,5.398970214937719e-07,0
236,0,0,236,3.626198912859815e-07,0
237,0,0,237,4.811676583198772e-07,0
238,0,0,238,9.199134846580694e-07,0
239,0,0,239,8.880858737099847e-07,0
240,0,0,240,1.151777143737327e-06,0
241,0,0,241,2.930617198631657e-07,0
242,0,0,242,2.770941713863746e-07,0
243,0,0,243,3.7558941160782017e-07,0
244,0,0,244,1.8044998428787856e-06,0
245,0,0,245,1.1208066435579647e-06,0
246,0,0,246,4.936115152582236e-07,0
247,0,0,247,7.661143989367937e-07,0
248,0,0,248,7.819576486652654e-07,0
249,0,0,249,1.0106680323345632e-06,0
250,0,0,250,4.529062855789094e-07,0
251,0,0,251,6.412581022129914e-07,0
252,0,0,252,8.233621179314813e-07,0
253,0,0,253,7.69037313928127e-07,0
254,0,0,254,6.114647552326912e-07,0
255,0,0,255,7.034749539120842e-07,0
256,0,0,256,8.729750165027539e-07,0
257,0,0,257,7.565882132417049e-07,0
258,0,0,258,5.795897730091095e-07,0
259,0,0,259,5.638444403130311e-07,0
260,0,0,260,4.900928833649233e-07,0
261,0,0,261,5.854159240793525e-07,0
262,0,0,262,1.1408618472956451e-06,0
263,0,0,263,1.0880078724469522e-06,0
264,0,0,264,6.845715682886556e-07,0
265,0,0,265,1.2888783209837373e-06,0
266,0,0,266,8.226953754896151e-07,0
267,0,0,267,1.2231177194458218e-06,0
268,0,0,268,1.0982989869935966e-06,0
269,0,0,269,1.2763280687360904e-06,0
270,0,0,270,1.1969326586419362e-06,0
