subject,run,trial,win_idx,theta_alpha,true_label,global_win
7,B0704E,16,3,4.695468475741518e-07,0,48
7,B0704E,17,1,5.642455290591699e-07,0,49
7,B0704E,17,2,6.025868786371612e-07,0,50
7,B0704E,17,3,5.936213010483803e-07,0,51
7,B0704E,18,1,7.86489139609667e-07,0,52
7,B0704E,18,2,7.768027920328857e-07,0,53
7,B0704E,18,3,6.696595882877559e-07,0,54
7,B0704E,19,1,1.0471008700496822e-06,0,55
7,B0704E,19,2,9.232973875246004e-07,0,56
7,B0704E,19,3,6.836729919094449e-07,0,57
7,B0704E,20,1,8.101879195089912e-07,0,58
7,B0704E,20,2,6.672781446360579e-07,0,59
7,B0704E,20,3,8.302856152110546e-07,0,60
7,B0704E,21,1,8.475329475319341e-07,0,61
7,B0704E,21,2,9.122006517915349e-07,0,62
7,B0704E,21,3,7.681825715398267e-07,0,63
7,B0704E,22,1,7.395804235573039e-07,0,64
7,B0704E,22,2,1.438814894187617e-06,0,65
7,B0704E,22,3,9.07550263061489e-07,0,66
7,B0704E,23,1,5.907120261202879e-07,0,67
7,B0704E,23,2,4.7398101867569724e-07,0,68
7,B0704E,23,3,3.3196759887639613e-07,0,69
7,B0704E,24,1,6.492658029234745e-07,0,70
7,B0704E,24,2,7.20860153297908e-07,0,71
7,B0704E,24,3,6.743195333600656e-07,0,72
7,B0704E,25,1,3.379376354733674e-07,0,73
7,B0704E,25,2,4.255235441149053e-07,0,74
7,B0704E,25,3,1.055290947034788e-06,0,75
7,B0704E,26,1,5.932366360275091e-07,0,76
7,B0704E,26,2,4.287761749069386e-07,0,77
7,B0704E,26,3,7.457541310460229e-07,0,78
7,B0704E,27,1,1.1231300228627231e-06,0,79
7,B0704E,27,2,6.368308016516749e-07,0,80
7,B0704E,27,3,8.226251976236871e-07,0,81
7,B0704E,28,1,5.464642128922847e-07,0,82
7,B0704E,28,2,5.773252990325272e-07,0,83
7,B0704E,28,3,4.0770748825426805e-07,0,84
7,B0704E,29,1,7.869258934047896e-07,0,85
7,B0704E,29,2,6.539069840451217e-07,0,86
7,B0704E,29,3,7.469641506664388e-07,0,87
7,B0704E,30,1,6.327383773239688e-07,0,88
7,B0704E,30,2,4.936472470012872e-07,0,89
7,B0704E,30,3,5.895862785184044e-07,0,90
7,B0704E,31,1,6.415895786892097e-07,0,91
7,B0704E,31,2,7.317028703536698e-07,0,92
7,B0704E,31,3,3.2908988501066557e-07,0,93
7,B0704E,32,1,4.3547082954944477e-07,0,94
7,B0704E,32,2,4.02948042445561e-07,0,95
7,B0704E,32,3,4.4594218976274023e-07,0,96
7,B0704E,33,1,5.839489516605331e-07,0,97
7,B0704E,33,2,5.653428193889078e-07,0,98
7,B0704E,33,3,4.625730831816184e-07,0,99
7,B0704E,34,1,3.128734574530246e-07,0,100
7,B0704E,34,2,3.6520340800523375e-07,0,101
7,B0704E,34,3,4.40639626628852e-07,0,102
7,B0704E,35,1,4.62207620301804e-07,0,103
7,B0704E,35,2,5.001097673261708e-07,0,104
7,B0704E,35,3,5.650422343248022e-07,0,105
7,B0704E,36,1,4.70266722615049e-07,0,106
7,B0704E,36,2,5.219088650483626e-07,0,107
7,B0704E,36,3,6.526210665234397e-07,0,108
7,B0704E,37,1,6.106608230393815e-07,0,109
7,B0704E,37,2,4.982269804260594e-07,0,110
7,B0704E,37,3,5.408290343231359e-07,0,111
7,B0704E,38,1,8.132406855833974e-07,0,112
7,B0704E,38,2,6.495015380365158e-07,0,113
7,B0704E,38,3,9.918498970770368e-07,0,114
7,B0704E,39,1,5.531400626518415e-07,0,115
7,B0704E,39,2,5.258771646362437e-07,0,116
7,B0704E,39,3,4.361767379058345e-07,0,117
7,B0704E,40,1,6.318735648306935e-07,0,118
7,B0704E,40,2,6.555721867990577e-07,0,119
7,B0704E,40,3,5.01183472830391e-07,0,120
7,B0704E,41,1,8.671176028348714e-07,0,121
7,B0704E,41,2,6.376780522008514e-07,0,122
7,B0704E,41,3,5.300495173628009e-07,0,123
7,B0704E,42,1,7.719733521963594e-07,0,124
7,B0704E,42,2,6.3356222689896e-07,0,125
7,B0704E,42,3,7.968118411214177e-07,0,126
7,B0704E,43,1,4.5443366252166146e-07,0,127
7,B0704E,43,2,6.814888185006466e-07,0,128
7,B0704E,43,3,6.73754590564773e-07,0,129
7,B0704E,44,1,7.253416194361228e-07,0,130
7,B0704E,44,2,1.036806762063589e-06,0,131
7,B0704E,44,3,1.0222112261757487e-06,0,132
7,B0704E,45,1,1.1621963968769454e-06,0,133
7,B0704E,45,2,9.837260984344434e-07,0,134
7,B0704E,45,3,1.522296828196539e-06,0,135
7,B0704E,46,1,1.3550647166385503e-06,0,136
7,B0704E,46,2,1.3130560547347109e-06,0,137
7,B0704E,46,3,5.432209177944004e-07,0,138
7,B0704E,47,1,5.633315606630792e-07,0,139
7,B0704E,47,2,5.057312927480256e-07,0,140
7,B0704E,47,3,9.17679033463712e-07,0,141
7,B0704E,48,1,1.2822956424941311e-06,0,142
7,B0704E,48,2,1.2485001241322231e-06,0,143
7,B0704E,48,3,9.111067963078675e-07,0,144
7,B0704E,49,1,7.102257679265497e-07,0,145
7,B0704E,49,2,8.211714203981765e-07,0,146
7,B0704E,49,3,7.753951804592019e-07,0,147
7,B0704E,50,1,7.385928047574386e-07,0,148
7,B0704E,50,2,8.232009890647955e-07,0,149
7,B0704E,50,3,6.064253499238699e-07,0,150
7,B0704E,51,1,3.1007957020611695e-07,0,151
7,B0704E,51,2,3.073680083370704e-07,0,152
7,B0704E,51,3,4.0679687355692533e-07,0,153
7,B0704E,52,1,9.448328225501025e-07,0,154
7,B0704E,52,2,1.1968457437033966e-06,0,155
7,B0704E,52,3,1.2863216568599223e-06,0,156
7,B0704E,53,1,8.080618324217512e-07,0,157
7,B0704E,53,2,7.355053644120599e-07,0,158
7,B0704E,53,3,7.387765113508783e-07,0,159
7,B0704E,54,1,4.965663041729972e-07,0,160
7,B0704E,54,2,3.678187623489969e-07,0,161
7,B0704E,54,3,5.496515721546986e-07,0,162
7,B0705E,1,1,5.942524263343574e-07,1,163
7,B0705E,1,2,5.520685863204899e-07,1,164
7,B0705E,1,3,5.954483180625341e-07,1,165
7,B0705E,2,1,1.9655506425671125e-06,0,166
7,B0705E,2,2,2.1350477145639223e-06,0,167
7,B0705E,2,3,2.12101261831697e-06,0,168
7,B0705E,3,1,1.9775015369205607e-06,0,169
7,B0705E,3,2,8.696521594039154e-07,0,170
7,B0705E,3,3,3.6198662542860737e-07,0,171
7,B0705E,4,1,2.068545544940612e-07,0,172
7,B0705E,4,2,4.291601539402894e-07,0,173
7,B0705E,4,3,4.011706370835383e-07,0,174
7,B0705E,5,1,5.38045454354161e-07,0,175
7,B0705E,5,2,6.351917636881328e-07,0,176
7,B0705E,5,3,3.7900398901254473e-07,0,177
7,B0705E,6,1,8.113419470305093e-07,0,178
7,B0705E,6,2,9.852196836071566e-07,0,179
7,B0705E,6,3,8.758347154016775e-07,0,180
7,B0705E,7,1,5.822579942744207e-07,0,181
7,B0705E,7,2,9.592633277765934e-07,0,182
7,B0705E,7,3,1.026487078166635e-06,0,183
7,B0705E,8,1,1.075473981938872e-06,0,184
7,B0705E,8,2,8.705490084981346e-07,0,185
7,B0705E,8,3,9.55209178301543e-07,0,186
7,B0705E,9,1,7.716583332756702e-07,0,187
7,B0705E,9,2,8.777667064386446e-07,0,188
7,B0705E,9,3,8.933779948373502e-07,0,189
7,B0705E,10,1,1.6652702089208918e-06,0,190
7,B0705E,10,2,1.2817658761237683e-06,0,191
7,B0705E,10,3,1.7222018672595138e-06,0,192
7,B0705E,11,1,1.2013875067778348e-06,0,193
7,B0705E,11,2,1.2431143562266112e-06,0,194
7,B0705E,11,3,1.1448251205098095e-06,0,195
7,B0705E,12,1,1.2127993600960248e-06,0,196
7,B0705E,12,2,1.3828700112639836e-06,0,197
7,B0705E,12,3,1.636935267071944e-06,0,198
7,B0705E,13,1,1.4759535833727328e-06,0,199
7,B0705E,13,2,5.924707606875309e-07,0,200
7,B0705E,13,3,3.586854074286302e-07,0,201
7,B0705E,14,1,1.6404620914315343e-06,0,202
7,B0705E,14,2,1.8838051176517824e-06,0,203
7,B0705E,14,3,8.756305972599142e-07,0,204
7,B0705E,15,1,5.02100474062295e-07,0,205
7,B0705E,15,2,4.6225871129795934e-07,0,206
7,B0705E,15,3,4.3817834388919173e-07,0,207
7,B0705E,16,1,1.6972737897515746e-06,0,208
7,B0705E,16,2,1.3387792649523672e-06,0,209
7,B0705E,16,3,4.5841332005776385e-07,0,210
7,B0705E,17,1,2.2606063097689248e-07,0,211
7,B0705E,17,2,3.339520159403853e-07,0,212
7,B0705E,17,3,4.138424545164012e-07,0,213
7,B0705E,18,1,2.48769012247348e-07,0,214
7,B0705E,18,2,3.6564295466584943e-07,0,215
7,B0705E,18,3,4.1678143191362727e-07,0,216
7,B0705E,19,1,1.0908493835361669e-06,0,217
7,B0705E,19,2,7.738759049200926e-07,0,218
7,B0705E,19,3,6.395186198899552e-07,0,219
7,B0705E,20,1,7.888402054993447e-07,0,220
7,B0705E,20,2,5.838361562615727e-07,0,221
7,B0705E,20,3,5.92841628459458e-07,0,222
7,B0705E,21,1,1.3777559903579036e-06,0,223
7,B0705E,21,2,7.98797724531332e-07,0,224
7,B0705E,21,3,1.0209631850022739e-06,0,225
7,B0705E,22,1,1.1662967566067962e-06,0,226
7,B0705E,22,2,9.792536199009924e-07,0,227
7,B0705E,22,3,8.721940912760685e-07,0,228
7,B0705E,23,1,1.034768694589258e-06,0,229
7,B0705E,23,2,7.760557916384832e-07,0,230
7,B0705E,23,3,1.062383442495379e-06,0,231
7,B0705E,24,1,2.5569622865887095e-06,0,232
7,B0705E,24,2,1.5816537860095498e-06,0,233
7,B0705E,24,3,1.6539603074243799e-06,0,234
7,B0705E,25,1,5.398970214937719e-07,0,235
7,B0705E,25,2,3.626198912859815e-07,0,236
7,B0705E,25,3,4.811676583198772e-07,0,237
7,B0705E,26,1,9.199134846580694e-07,0,238
7,B0705E,26,2,8.880858737099847e-07,0,239
7,B0705E,26,3,1.151777143737327e-06,0,240
7,B0705E,27,1,2.930617198631657e-07,0,241
7,B0705E,27,2,2.770941713863746e-07,0,242
7,B0705E,27,3,3.7558941160782017e-07,0,243
7,B0705E,28,1,1.8044998428787856e-06,0,244
7,B0705E,28,2,1.1208066435579647e-06,0,245
7,B0705E,28,3,4.936115152582236e-07,0,246
7,B0705E,29,1,7.661143989367937e-07,0,247
7,B0705E,29,2,7.819576486652654e-07,0,248
7,B0705E,29,3,1.0106680323345632e-06,0,249
7,B0705E,30,1,4.529062855789094e-07,0,250
7,B0705E,30,2,6.412581022129914e-07,0,251
7,B0705E,30,3,8.233621179314813e-07,0,252
7,B0705E,31,1,7.69037313928127e-07,0,253
7,B0705E,31,2,6.114647552326912e-07,0,254
7,B0705E,31,3,7.034749539120842e-07,0,255
7,B0705E,32,1,8.729750165027539e-07,0,256
7,B0705E,32,2,7.565882132417049e-07,0,257
7,B0705E,32,3,5.795897730091095e-07,0,258
7,B0705E,33,1,5.638444403130311e-07,0,259
7,B0705E,33,2,4.900928833649233e-07,0,260
7,B0705E,33,3,5.854159240793525e-07,0,261
7,B0705E,34,1,1.1408618472956451e-06,0,262
7,B0705E,34,2,1.0880078724469522e-06,0,263
7,B0705E,34,3,6.845715682886556e-07,0,264
7,B0705E,35,1,1.2888783209837373e-06,0,265
7,B0705E,35,2,8.226953754896151e-07,0,266
7,B0705E,35,3,1.2231177194458218e-06,0,267
7,B0705E,36,1,1.0982989869935966e-06,0,268
7,B0705E,36,2,1.2763280687360904e-06,0,269
7,B0705E,36,3,1.1969326586419362e-06,0,270
