subject,run,trial,win_idx,theta_alpha,true_label,global_win
6,B0604E,16,2,1.9042555451844853e-05,0,47
6,B0604E,16,3,1.889380577515221e-05,0,48
6,B0604E,17,1,1.5061016518174343e-05,0,49
6,B0604E,17,2,1.620647215967298e-05,0,50
6,B0604E,17,3,1.489132642956445e-05,0,51
6,B0604E,18,1,2.1704332003108817e-05,0,52
6,B0604E,18,2,2.3734123330757313e-05,0,53
6,B0604E,18,3,1.9413319507617038e-05,0,54
6,B0604E,19,1,1.2438398769032764e-05,0,55
6,B0604E,19,2,8.056385876468394e-06,0,56
6,B0604E,19,3,1.1612536219612605e-05,0,57
6,B0604E,20,1,7.370667333395147e-06,0,58
6,B0604E,20,2,1.1718794624242566e-05,0,59
6,B0604E,20,3,1.5225691402397987e-05,0,60
6,B0604E,21,1,3.241379999221456e-05,0,61
6,B0604E,21,2,2.0536520192534387e-05,0,62
6,B0604E,21,3,2.800616904165691e-05,0,63
6,B0604E,22,1,2.3812424547295246e-05,0,64
6,B0604E,22,2,1.594695711532855e-05,0,65
6,B0604E,22,3,1.4588729400438823e-05,0,66
6,B0604E,23,1,1.9055555880234014e-05,0,67
6,B0604E,23,2,1.391159966875851e-05,0,68
6,B0604E,23,3,1.145855528882988e-05,0,69
6,B0604E,24,1,2.174898540592548e-05,0,70
6,B0604E,24,2,2.8631599287059438e-05,0,71
6,B0604E,24,3,2.823564256311781e-05,0,72
6,B0605E,1,1,1.080167771679078e-05,1,73
6,B0605E,1,2,7.165737300498987e-06,1,74
6,B0605E,1,3,9.8833208065251e-06,1,75
6,B0605E,2,1,8.979893681452474e-06,0,76
6,B0605E,2,2,6.9107009909592396e-06,0,77
6,B0605E,2,3,9.93758411351665e-06,0,78
6,B0605E,3,1,1.2658218891484177e-05,0,79
6,B0605E,3,2,1.8077251590419098e-05,0,80
6,B0605E,3,3,2.4118945707332525e-05,0,81
6,B0605E,4,1,1.898156183325261e-05,0,82
6,B0605E,4,2,2.4211815307882695e-05,0,83
6,B0605E,4,3,1.8692278672376346e-05,0,84
6,B0605E,5,1,1.6546883467479756e-05,0,85
6,B0605E,5,2,9.955686757276395e-06,0,86
6,B0605E,5,3,1.570488877521954e-05,0,87
6,B0605E,6,1,2.145917533250877e-05,0,88
6,B0605E,6,2,1.7353355754399783e-05,0,89
6,B0605E,6,3,1.8490893990748208e-05,0,90
6,B0605E,7,1,2.2589851947678e-05,0,91
6,B0605E,7,2,2.1626617353098868e-05,0,92
6,B0605E,7,3,1.867425463208197e-05,0,93
6,B0605E,8,1,1.857450493749277e-05,0,94
6,B0605E,8,2,1.3608558555193772e-05,0,95
6,B0605E,8,3,1.83094870307796e-05,0,96
6,B0605E,9,1,1.304092916567009e-05,0,97
6,B0605E,9,2,1.2606484239349471e-05,0,98
6,B0605E,9,3,1.737257915509741e-05,0,99
6,B0605E,10,1,1.7164827106931444e-05,0,100
6,B0605E,10,2,1.3107562748383817e-05,0,101
6,B0605E,10,3,2.12016078306551e-05,0,102
6,B0605E,11,1,1.553182702346431e-05,0,103
6,B0605E,11,2,7.947657813759448e-06,0,104
6,B0605E,11,3,1.0861560637665674e-05,0,105
6,B0605E,12,1,1.8731219870441353e-05,0,106
6,B0605E,12,2,1.4190627215852768e-05,0,107
6,B0605E,12,3,1.4756063776233874e-05,0,108
6,B0605E,13,1,1.595020397261551e-05,0,109
6,B0605E,13,2,1.3344222116270487e-05,0,110
6,B0605E,13,3,9.96675575772542e-06,0,111
6,B0605E,14,1,2.0462992107562114e-05,0,112
6,B0605E,14,2,1.7714503467359478e-05,0,113
6,B0605E,14,3,1.4737810937839169e-05,0,114
6,B0605E,15,1,1.0442743610847539e-05,0,115
6,B0605E,15,2,1.0422868307756159e-05,0,116
6,B0605E,15,3,1.4296736242398232e-05,0,117
6,B0605E,16,1,1.2447434379864505e-05,0,118
6,B0605E,16,2,8.49930834265052e-06,0,119
6,B0605E,16,3,1.0324857562329779e-05,0,120
6,B0605E,17,1,2.4000912129147146e-05,0,121
6,B0605E,17,2,2.445495080778694e-05,0,122
6,B0605E,17,3,6.233604604975392e-05,0,123
6,B0605E,18,1,1.1145553097246493e-05,0,124
6,B0605E,18,2,8.7878499003729e-06,0,125
6,B0605E,18,3,1.2111801682746376e-05,0,126
6,B0605E,19,1,1.2919535346612251e-05,0,127
6,B0605E,19,2,1.2420530830918543e-05,0,128
6,B0605E,19,3,1.1425676093741994e-05,0,129
6,B0605E,20,1,2.2654852090857e-05,0,130
6,B0605E,20,2,1.4765229417394516e-05,0,131
6,B0605E,20,3,1.6025795853287094e-05,0,132
6,B0605E,21,1,2.484340398258757e-05,0,133
6,B0605E,21,2,9.844344773654299e-06,0,134
6,B0605E,21,3,1.4168090205474726e-05,0,135
6,B0605E,22,1,1.2485804371230633e-05,0,136
6,B0605E,22,2,9.59938136023263e-06,0,137
6,B0605E,22,3,1.1211095088884629e-05,0,138
6,B0605E,23,1,1.714195993089906e-05,0,139
6,B0605E,23,2,2.5556770360852238e-05,0,140
6,B0605E,23,3,7.75838057147689e-06,0,141
6,B0605E,24,1,1.3719476924551985e-05,0,142
6,B0605E,24,2,1.251899114924534e-05,0,143
6,B0605E,24,3,1.1396585468457776e-05,0,144
6,B0605E,25,1,3.271718067422663e-06,0,145
6,B0605E,25,2,4.690801039297097e-06,0,146
6,B0605E,25,3,1.4866543453094375e-05,0,147
6,B0605E,26,1,4.693001306828642e-06,0,148
6,B0605E,26,2,4.919573796011838e-06,0,149
6,B0605E,26,3,7.145016334358473e-06,0,150
6,B0605E,27,1,1.5173858889103877e-05,0,151
6,B0605E,27,2,1.263255015239571e-05,0,152
6,B0605E,27,3,8.099059667250827e-06,0,153
6,B0605E,28,1,2.6643065553417443e-05,0,154
6,B0605E,28,2,2.6465925870739802e-05,0,155
6,B0605E,28,3,2.2742312537118358e-05,0,156
6,B0605E,29,1,1.9090933992541062e-05,0,157
6,B0605E,29,2,8.65159501561911e-06,0,158
6,B0605E,29,3,1.1613299606442148e-05,0,159
6,B0605E,30,1,1.813270426437976e-05,0,160
6,B0605E,30,2,1.9629557399311265e-05,0,161
6,B0605E,30,3,1.1826777101576376e-05,0,162
6,B0605E,31,1,9.552314546494902e-06,0,163
6,B0605E,31,2,7.979200552824953e-06,0,164
6,B0605E,31,3,5.239505011347357e-06,0,165
6,B0605E,32,1,6.790317279165123e-05,0,166
6,B0605E,32,2,5.091854695087754e-05,0,167
6,B0605E,32,3,3.6656921473199187e-05,0,168
6,B0605E,33,1,1.2737030093864882e-05,0,169
6,B0605E,33,2,1.2524179672647793e-05,0,170
6,B0605E,33,3,1.679208023552041e-05,0,171
6,B0605E,34,1,2.8719480027162978e-05,0,172
6,B0605E,34,2,2.8424083368312153e-05,0,173
6,B0605E,34,3,1.2600965780456145e-05,0,174
6,B0605E,35,1,1.8010646628931348e-05,0,175
6,B0605E,35,2,1.779307319300296e-05,0,176
6,B0605E,35,3,2.0716535878913834e-05,0,177
6,B0605E,36,1,1.3773353389733953e-05,0,178
6,B0605E,36,2,1.3086423230417607e-05,0,179
6,B0605E,36,3,1.923125595882839e-05,0,180
6,B0605E,37,1,4.618694613855815e-06,0,181
6,B0605E,37,2,3.445592326964258e-06,0,182
6,B0605E,37,3,4.619927861912567e-06,0,183
6,B0605E,38,1,4.4644327012916495e-06,0,184
6,B0605E,38,2,4.666391614789405e-06,0,185
6,B0605E,38,3,7.38878491518446e-06,0,186
6,B0605E,39,1,1.3847708124108345e-05,0,187
6,B0605E,39,2,1.3777688897851191e-05,0,188
6,B0605E,39,3,7.998054306440665e-06,0,189
6,B0605E,40,1,1.3914254858102086e-05,0,190
6,B0605E,40,2,1.1431740587411434e-05,0,191
6,B0605E,40,3,1.5059334467505498e-05,0,192
6,B0605E,41,1,1.557113457751225e-05,0,193
6,B0605E,41,2,1.6460863923142106e-05,0,194
6,B0605E,41,3,1.2889878858384271e-05,0,195
6,B0605E,42,1,1.9385606895263192e-05,0,196
6,B0605E,42,2,1.8741106094028063e-05,0,197
6,B0605E,42,3,1.8347639608090462e-05,0,198
6,B0605E,43,1,2.5973647478199145e-05,0,199
6,B0605E,43,2,1.726926950124582e-05,0,200
6,B0605E,43,3,1.7437853875989618e-05,0,201
6,B0605E,44,1,1.4668155435246015e-05,0,202
6,B0605E,44,2,8.670208750515925e-06,0,203
6,B0605E,44,3,9.411831342790151e-06,0,204
6,B0605E,45,1,1.3238508677807629e-05,0,205
6,B0605E,45,2,1.9302351887223383e-05,0,206
6,B0605E,45,3,1.0085674079158163e-05,0,207
6,B0605E,46,1,2.459200833886676e-05,0,208
6,B0605E,46,2,2.8155850408819472e-05,0,209
6,B0605E,46,3,1.1274005247907754e-05,0,210
6,B0605E,47,1,1.7845112396718397e-05,0,211
6,B0605E,47,2,1.7103168777982616e-05,0,212
6,B0605E,47,3,2.1913376637508252e-05,0,213
