trial,true_label_x,pred_label,win_global,theta_alpha,true_label_y
58,0,0,58,7.370667333395147e-06,0
59,0,0,59,1.1718794624242566e-05,0
60,0,0,60,1.5225691402397988e-05,0
61,0,0,61,3.241379999221456e-05,0
62,0,0,62,2.0536520192534387e-05,0
63,0,0,63,2.800616904165691e-05,0
64,0,0,64,2.3812424547295246e-05,0
65,0,0,65,1.594695711532855e-05,0
66,0,0,66,1.4588729400438825e-05,0
67,0,0,67,1.9055555880234018e-05,0
68,0,0,68,1.391159966875851e-05,0
69,0,0,69,1.145855528882988e-05,0
70,0,0,70,2.174898540592548e-05,0
71,0,0,71,2.863159928705944e-05,0
72,0,0,72,2.823564256311781e-05,0
73,1,1,73,1.080167771679078e-05,1
74,1,1,74,7.165737300498987e-06,1
75,1,1,75,9.8833208065251e-06,1
76,0,0,76,8.979893681452474e-06,0
77,0,0,77,6.91070099095924e-06,0
78,0,0,78,9.93758411351665e-06,0
79,0,0,79,1.2658218891484175e-05,0
80,0,0,80,1.8077251590419095e-05,0
81,0,0,81,2.4118945707332525e-05,0
82,0,0,82,1.898156183325261e-05,0
83,0,0,83,2.4211815307882695e-05,0
84,0,0,84,1.8692278672376343e-05,0
85,0,0,85,1.6546883467479756e-05,0
86,0,0,86,9.955686757276397e-06,0
87,0,0,87,1.570488877521954e-05,0
88,0,0,88,2.145917533250877e-05,0
89,0,0,89,1.7353355754399783e-05,0
90,0,0,90,1.8490893990748208e-05,0
91,0,0,91,2.2589851947678e-05,0
92,0,0,92,2.1626617353098868e-05,0
93,0,0,93,1.867425463208197e-05,0
94,0,0,94,1.857450493749277e-05,0
95,0,0,95,1.3608558555193772e-05,0
96,0,0,96,1.83094870307796e-05,0
97,0,0,97,1.304092916567009e-05,0
98,0,0,98,1.2606484239349473e-05,0
99,0,0,99,1.737257915509741e-05,0
100,0,0,100,1.7164827106931444e-05,0
101,0,0,101,1.3107562748383817e-05,0
102,0,0,102,2.12016078306551e-05,0
103,0,0,103,1.553182702346431e-05,0
104,0,0,104,7.947657813759448e-06,0
105,0,0,105,1.0861560637665674e-05,0
106,0,0,106,1.8731219870441353e-05,0
107,0,0,107,1.4190627215852768e-05,0
108,0,0,108,1.4756063776233874e-05,0
109,0,0,109,1.595020397261551e-05,0
110,0,0,110,1.3344222116270488e-05,0
111,0,0,111,9.96675575772542e-06,0
112,0,0,112,2.046299210756211e-05,0
113,0,0,113,1.7714503467359478e-05,0
114,0,0,114,1.4737810937839167e-05,0
115,0,0,115,1.044274361084754e-05,0
116,0,0,116,1.042286830775616e-05,0
117,0,0,117,1.4296736242398232e-05,0
118,0,0,118,1.2447434379864504e-05,0
119,0,0,119,8.49930834265052e-06,0
120,0,0,120,1.032485756232978e-05,0
121,0,0,121,2.4000912129147143e-05,0
122,0,0,122,2.445495080778694e-05,0
123,0,0,123,6.233604604975392e-05,0
124,0,0,124,1.1145553097246493e-05,0
125,0,0,125,8.7878499003729e-06,0
126,0,0,126,1.2111801682746376e-05,0
127,0,0,127,1.2919535346612251e-05,0
128,0,0,128,1.2420530830918545e-05,0
129,0,0,129,1.1425676093741994e-05,0
130,0,0,130,2.2654852090857e-05,0
131,0,0,131,1.4765229417394516e-05,0
132,0,0,132,1.6025795853287094e-05,0
133,0,0,133,2.484340398258757e-05,0
134,0,0,134,9.8443447736543e-06,0
135,0,0,135,1.4168090205474726e-05,0
136,0,0,136,1.2485804371230632e-05,0
137,0,0,137,9.59938136023263e-06,0
138,0,0,138,1.1211095088884629e-05,0
139,0,0,139,1.714195993089906e-05,0
140,0,0,140,2.555677036085224e-05,0
141,0,0,141,7.75838057147689e-06,0
142,0,0,142,1.3719476924551984e-05,0
143,0,0,143,1.251899114924534e-05,0
144,0,0,144,1.1396585468457776e-05,0
145,0,0,145,3.271718067422663e-06,0
146,0,0,146,4.690801039297097e-06,0
147,0,0,147,1.4866543453094376e-05,0
148,0,0,148,4.693001306828642e-06,0
149,0,0,149,4.919573796011838e-06,0
150,0,0,150,7.145016334358473e-06,0
151,0,0,151,1.5173858889103877e-05,0
152,0,0,152,1.263255015239571e-05,0
153,0,0,153,8.099059667250827e-06,0
154,0,0,154,2.6643065553417443e-05,0
155,0,0,155,2.64659258707398e-05,0
156,0,0,156,2.274231253711836e-05,0
157,0,0,157,1.9090933992541065e-05,0
158,0,0,158,8.65159501561911e-06,0
159,0,0,159,1.1613299606442148e-05,0
160,0,0,160,1.813270426437976e-05,0
161,0,0,161,1.9629557399311265e-05,0
162,0,0,162,1.1826777101576376e-05,0
163,0,0,163,9.552314546494902e-06,0
164,0,0,164,7.979200552824953e-06,0
165,0,0,165,5.239505011347357e-06,0
166,0,0,166,6.790317279165123e-05,0
167,0,0,167,5.091854695087754e-05,0
168,0,0,168,3.6656921473199187e-05,0
169,0,0,169,1.2737030093864882e-05,0
170,0,0,170,1.2524179672647792e-05,0
171,0,0,171,1.679208023552041e-05,0
172,0,0,172,2.8719480027162975e-05,0
173,0,0,173,2.8424083368312153e-05,0
174,0,0,174,1.2600965780456143e-05,0
175,0,0,175,1.8010646628931348e-05,0
176,0,0,176,1.779307319300296e-05,0
177,0,0,177,2.071653587891383e-05,0
178,0,0,178,1.3773353389733953e-05,0
179,0,0,179,1.3086423230417609e-05,0
180,0,0,180,1.923125595882839e-05,0
181,0,0,181,4.618694613855815e-06,0
182,0,0,182,3.445592326964258e-06,0
183,0,0,183,4.619927861912567e-06,0
184,0,0,184,4.4644327012916495e-06,0
185,0,0,185,4.666391614789405e-06,0
186,0,0,186,7.38878491518446e-06,0
187,0,0,187,1.3847708124108345e-05,0
188,0,0,188,1.3777688897851193e-05,0
189,0,0,189,7.998054306440665e-06,0
190,0,0,190,1.3914254858102086e-05,0
191,0,0,191,1.1431740587411434e-05,0
192,0,0,192,1.5059334467505498e-05,0
193,0,0,193,1.557113457751225e-05,0
194,0,0,194,1.6460863923142106e-05,0
195,0,0,195,1.2889878858384273e-05,0
196,0,0,196,1.9385606895263192e-05,0
197,0,0,197,1.8741106094028063e-05,0
198,0,0,198,1.8347639608090466e-05,0
199,0,0,199,2.5973647478199145e-05,0
200,0,0,200,1.726926950124582e-05,0
201,0,0,201,1.7437853875989618e-05,0
202,0,0,202,1.4668155435246016e-05,0
203,0,0,203,8.670208750515925e-06,0
204,0,0,204,9.411831342790153e-06,0
205,0,0,205,1.3238508677807629e-05,0
206,0,0,206,1.9302351887223383e-05,0
207,0,0,207,1.0085674079158164e-05,0
208,0,0,208,2.459200833886676e-05,0
209,0,0,209,2.8155850408819472e-05,0
210,0,0,210,1.1274005247907754e-05,0
211,0,0,211,1.7845112396718397e-05,0
212,0,0,212,1.7103168777982616e-05,0
213,0,0,213,2.1913376637508252e-05,0
