trial,label,theta_alpha,channel_idx
147,0,1.636682306522046,11
148,2,0.6318432466929448,11
149,2,1.1093936937963431,11
150,1,1.9505443245883702,11
151,2,0.560478310864472,11
152,3,0.6510605575114323,11
153,0,0.9349294623815398,11
154,3,0.6773695437494288,11
155,0,0.42915586746756684,11
156,0,1.6043895479024795,11
157,1,1.0681829289439067,11
158,3,0.5692345483092373,11
159,2,0.9129917703216824,11
160,1,1.6606127919386062,11
161,3,2.1034430904894665,11
162,2,0.9047972308401394,11
163,3,0.41244374176322673,11
164,2,0.8350044230633599,11
165,3,1.35053698575034,11
166,1,1.1189769086547432,11
167,1,0.41209664702017673,11
168,3,0.9143574561534761,11
169,0,0.7894402817796758,11
170,1,2.240594795850331,11
171,1,1.1145960799979766,11
172,1,0.9059267313468226,11
173,2,1.0854859670746377,11
174,3,1.1460319845756446,11
175,0,0.4875962614479016,11
176,3,1.220722859694067,11
177,0,0.8769399092530109,11
178,2,1.1166749708833397,11
179,0,1.065694356053072,11
180,3,0.7925824366235013,11
181,0,1.1575519457588699,11
182,2,0.764263058393264,11
183,0,0.8097774784949145,11
184,1,1.5710034991452795,11
185,2,0.6049994014619797,11
186,2,0.3789408149782568,11
187,3,0.5599220248828367,11
188,0,0.9828934200666352,11
189,1,0.7611362162081492,11
190,3,1.2262113097636442,11
191,1,1.1579971791755588,11
192,2,0.6851062447234904,11
193,2,0.8526487434048363,11
194,0,1.1390196487883624,11
195,3,0.609195254101329,11
196,1,3.036389166135558,11
197,3,0.5217856395119413,11
198,0,0.9699274952702116,11
199,0,0.9032248407077826,11
200,2,0.50438247973118,11
201,2,1.0909006512020463,11
202,1,0.3518325969171529,11
203,3,1.0805403610395028,11
204,1,1.149538579867909,11
205,1,1.033809819669651,11
206,0,1.8355962939022394,11
207,1,0.46038991100900756,11
208,3,0.4151564626322211,11
209,3,0.23488522794734867,11
210,1,0.871785638510329,11
211,1,1.1569313405247197,11
212,1,0.8799670121946311,11
213,1,1.5484649341735184,11
214,3,0.8822734760571053,11
215,3,0.6925451045414709,11
216,2,0.8773334954697541,11
217,3,1.1268672536793474,11
218,0,3.07731461453491,11
219,1,1.538391342552152,11
220,2,1.7644168568540306,11
221,1,0.51464347765183,11
222,0,1.0812035419689883,11
223,3,0.3657821788171675,11
224,0,2.488551762198662,11
225,3,0.6484970553670767,11
226,0,1.7821666312305355,11
227,0,0.8137989723012554,11
228,0,0.7602792833530924,11
229,0,1.7325737132391072,11
230,2,0.9359655989795147,11
231,2,0.8084153013554488,11
232,3,0.7317331363485168,11
233,1,1.0268059977779984,11
234,2,0.5832284730552553,11
235,2,0.8488947907270185,11
236,2,2.826269487695325,11
237,3,1.3025771976576062,11
238,2,1.3252053509089616,11
239,0,1.553796506486888,11
240,2,0.6805470970615902,11
241,0,1.1045640991380454,11
242,3,2.5869220583682204,11
243,1,1.2438834429627323,11
244,3,0.8991271692483198,11
245,3,0.777851869150733,11
246,2,2.8937445953855705,11
247,3,0.5275789572406299,11
248,3,0.7752206219049118,11
249,2,0.8360310708454958,11
250,1,0.9857835131948308,11
251,3,1.3501758908526447,11
252,2,0.8577527269111274,11
253,0,0.658538729304701,11
254,1,1.0508630955912244,11
255,1,1.201113596932416,11
256,1,1.2240446865600425,11
257,2,0.39627784577591385,11
258,1,1.666651734897921,11
259,3,2.353540856663849,11
260,2,1.1095799486410256,11
261,3,0.5956120049609103,11
262,1,0.7050977683538364,11
263,2,2.2284338407155717,11
264,0,1.2796086153892796,11
265,3,0.6119754827825281,11
266,0,1.114481136095184,11
267,2,1.0741705638757988,11
268,3,1.0032712300824715,11
269,0,0.8776606403773465,11
270,2,0.9546368778612011,11
271,0,2.3432779368284513,11
272,1,1.415432176624618,11
273,1,1.747271213223794,11
274,0,0.4716905677429755,11
275,3,0.6265606523314088,11
276,0,1.3322789530609427,11
277,3,0.7363907597453296,11
278,2,1.3905907995639641,11
279,2,1.0596915492655785,11
280,0,0.513163177921862,11
281,2,0.6301910286775487,11
282,1,0.9951572602898763,11
283,1,1.0057560636951624,11
284,0,0.31616630721774386,11
285,2,0.9230909673480493,11
286,0,0.6388672803043006,11
287,1,0.5610459278191626,11
288,0,2.773020232887863,11
