trial,label,theta_alpha,channel_idx
183,2,0.29923378872951245,11
184,0,0.3352294776804667,11
185,3,0.1623912486116163,11
186,2,0.36497692547854665,11
187,2,0.23632881839191236,11
188,2,0.18436875040730794,11
189,2,0.4953316159189926,11
190,0,0.3381459413655562,11
191,1,0.09373117756981941,11
192,0,0.3670482343912601,11
193,1,0.12005551941412274,11
194,0,0.8643444019661782,11
195,0,1.3075526247577298,11
196,2,0.23588057949957755,11
197,2,0.23302945409305598,11
198,1,0.3561924897840408,11
199,2,0.14996409331768196,11
200,3,0.24621687487379534,11
201,0,0.38601330419978425,11
202,3,0.2635541080569145,11
203,0,0.30349663541951305,11
204,0,0.30195642561423064,11
205,1,0.21659174541577028,11
206,3,0.357486030587052,11
207,2,0.2750420302409117,11
208,1,0.12944024841557936,11
209,3,0.16928144500014186,11
210,2,0.2709020173610233,11
211,3,0.19936158908147716,11
212,2,0.6996962499663812,11
213,3,0.37059246237325333,11
214,1,0.20536355825500277,11
215,1,0.1576911908905805,11
216,3,0.31379824150678504,11
217,0,1.4500852112669191,11
218,1,0.12822525552669342,11
219,1,0.34842489855013026,11
220,1,0.19034414251759932,11
221,2,0.3369708097708754,11
222,3,0.17235992021596933,11
223,0,0.3891348473186787,11
224,3,0.13178257010257124,11
225,0,0.5540067351688438,11
226,2,0.24635583274606548,11
227,0,0.19232416318933304,11
228,3,0.5789451386599687,11
229,0,1.1404825260049298,11
230,2,0.22366717919278745,11
231,0,0.20327338728920474,11
232,1,0.12848730052714258,11
233,2,0.20787384250719226,11
234,2,0.22359186850140664,11
235,3,0.20503333497017948,11
236,0,0.4682193757706884,11
237,1,0.17254890520787108,11
238,3,0.12258895331862311,11
239,1,0.4754415754443893,11
240,2,0.29638329239358807,11
241,2,0.4117045748099842,11
242,0,0.6756888853457768,11
243,3,0.21839762125794063,11
244,1,0.267935629672358,11
245,3,0.1809494386800694,11
246,0,0.6720938115584667,11
247,0,0.4687099642636293,11
248,2,0.2514389833372196,11
249,2,0.42075175826420064,11
250,1,0.4776886849613495,11
251,3,0.2434707364235729,11
252,1,0.11514497064238136,11
253,1,0.39393312357711885,11
254,0,0.7381148456126688,11
255,1,0.3048524609740461,11
256,3,0.15029313338494935,11
257,3,0.16315286396762155,11
258,1,0.12894475781722245,11
259,1,0.19524237616831677,11
260,1,0.34166687166425774,11
261,1,0.5457821465809432,11
262,3,0.14659100265321426,11
263,3,0.16383140695347242,11
264,2,0.3150827572436617,11
265,3,0.13510246509994905,11
266,0,0.49133480126769336,11
267,1,0.0774275626218247,11
268,2,0.2036798406198071,11
269,1,0.16750610252694656,11
270,0,0.4820271820536136,11
271,3,0.1253258491929386,11
272,0,0.44248633577813473,11
273,3,0.2776460203717043,11
274,0,0.8103982808941212,11
275,0,0.09374188767550592,11
276,0,0.18475915539249038,11
277,0,0.35056520800653246,11
278,2,0.43888000642501795,11
279,2,0.1643882207569277,11
280,3,0.14487763271414011,11
281,1,0.21141818917175306,11
282,2,0.09155405547322022,11
283,2,0.13008762668599386,11
284,2,0.16643049425540857,11
285,3,0.1678486801858494,11
286,2,0.25732478975844103,11
287,0,0.3265531037326915,11
288,2,0.2905117588271547,11
