trial,true_label,pred_label,label,theta_alpha,channel_idx
202,3,1,3,0.9442015490886602,11
203,0,0,0,0.9670509518601612,11
204,0,0,0,0.6706352690485976,11
205,1,1,1,0.4305781288502947,11
206,3,3,3,0.737689108645032,11
207,2,2,2,0.7427386080816148,11
208,1,1,1,0.9113423578170188,11
209,3,3,3,0.9114726123209844,11
210,2,2,2,0.705109804197492,11
211,3,3,3,0.5257170635830332,11
212,2,2,2,0.723371859662695,11
213,3,1,3,0.3485532886220516,11
214,1,1,1,0.6627445317574875,11
215,1,1,1,0.1958310774140554,11
216,3,3,3,0.4823700861957033,11
217,0,2,0,0.5635223521873162,11
218,1,1,1,0.8521909130313835,11
219,1,1,1,1.084937455016868,11
220,1,1,1,0.7491017675655786,11
221,2,3,2,0.7510215406732568,11
222,3,3,3,0.5950500839711087,11
223,0,3,0,0.4055208445398307,11
224,3,3,3,0.802400275596711,11
225,0,0,0,1.0632971633827433,11
226,2,2,2,1.1237237824073942,11
227,0,0,0,0.6147063547150654,11
228,3,3,3,0.627018337511497,11
229,0,0,0,1.6228168896974,11
230,2,3,2,0.688382104973226,11
231,0,0,0,0.3429722486020498,11
232,1,1,1,1.0293729335459596,11
233,2,2,2,0.5980216175165031,11
234,2,2,2,1.0903654241722065,11
235,3,3,3,1.0209529285567522,11
236,0,0,0,1.0832735868611905,11
237,1,1,1,1.0251209161416446,11
238,3,1,3,1.004280026547114,11
239,1,2,1,3.037942986866892,11
240,2,2,2,0.3045629683234236,11
241,2,2,2,1.1364869764376206,11
242,0,0,0,0.4133293362327788,11
243,3,3,3,0.6205729979164986,11
244,1,1,1,0.4216064652794248,11
245,3,3,3,1.3772143569391724,11
246,0,2,0,0.8650956262319314,11
247,0,3,0,0.7931217866612337,11
248,2,3,2,0.7741587362544464,11
249,2,2,2,1.2510367239925415,11
250,1,1,1,0.5716245548933918,11
251,3,3,3,0.564974662561742,11
252,1,2,1,0.2772717803717964,11
253,1,1,1,1.417968750292198,11
254,0,0,0,0.4456585429113115,11
255,1,1,1,0.5146585702201631,11
256,3,3,3,0.5250369167287879,11
257,3,3,3,0.9649713650783052,11
258,1,1,1,0.9575412306181132,11
259,1,1,1,1.658699240000223,11
260,1,1,1,0.510953649057056,11
261,1,1,1,0.5655874386031906,11
262,3,3,3,0.5087339723554131,11
263,3,3,3,0.4575364039994845,11
264,2,3,2,0.4992693304466408,11
265,3,3,3,0.5360486710328424,11
266,0,0,0,0.7049350865427907,11
267,1,2,1,0.4264739748025737,11
268,2,2,2,0.2489629074458775,11
269,1,1,1,0.6966184293341219,11
270,0,3,0,0.9036310717689896,11
271,3,3,3,0.5120660627990316,11
272,0,0,0,1.1076947842027949,11
273,3,3,3,0.506684398363176,11
274,0,0,0,1.3006248280896535,11
275,0,0,0,0.5474467408247637,11
276,0,0,0,0.7933905758654188,11
277,0,0,0,0.9554388791749188,11
278,2,2,2,0.8670854939274533,11
279,2,2,2,2.005279486964739,11
280,3,3,3,0.8373596811304078,11
281,1,1,1,1.0107463647416035,11
282,2,2,2,0.9457516612834216,11
283,2,2,2,2.0151825275019855,11
284,2,2,2,0.5467043057840911,11
285,3,3,3,0.6921859163973522,11
286,2,2,2,1.989921357088826,11
287,0,3,0,1.5666536300812632,11
288,2,2,2,0.6474605010882915,11
