subject,run,trial,win_idx,theta_alpha,true_label,global_win
2,B0205E,15,1,7.808304636685317e-06,0,100
2,B0205E,15,2,1.152225129771309e-05,0,101
2,B0205E,15,3,4.313615314947574e-06,0,102
2,B0205E,16,1,1.2980910750995842e-05,0,103
2,B0205E,16,2,6.374588012031257e-06,0,104
2,B0205E,16,3,1.708407558882857e-06,0,105
2,B0205E,17,1,2.5601638551708316e-06,0,106
2,B0205E,17,2,3.1849984466142163e-06,0,107
2,B0205E,17,3,3.89483075112553e-06,0,108
2,B0205E,18,1,5.5395697532054785e-06,0,109
2,B0205E,18,2,5.453298067248464e-06,0,110
2,B0205E,18,3,4.465875415722218e-06,0,111
