subject,run,trial,win_idx,theta_alpha,true_label,global_win
5,B0505E,13,3,5.474008849605224e-06,0,63
5,B0505E,14,1,5.214310315512979e-06,0,64
5,B0505E,14,2,3.7058856176351402e-06,0,65
5,B0505E,14,3,3.006241134374291e-06,0,66
5,B0505E,15,1,3.3865482606736477e-06,0,67
5,B0505E,15,2,3.124282238285837e-06,0,68
5,B0505E,15,3,3.933961653407147e-06,0,69
5,B0505E,16,1,3.6687658260601396e-06,0,70
5,B0505E,16,2,5.1309417607114816e-06,0,71
5,B0505E,16,3,4.92833408091103e-06,0,72
5,B0505E,17,1,5.634988789725578e-06,0,73
5,B0505E,17,2,3.726199450704663e-06,0,74
5,B0505E,17,3,4.025975866444929e-06,0,75
5,B0505E,18,1,2.5941879405331975e-06,0,76
5,B0505E,18,2,4.294941232779063e-06,0,77
5,B0505E,18,3,5.813521928842721e-06,0,78
5,B0505E,19,1,6.533868195643715e-06,0,79
5,B0505E,19,2,3.899940148927627e-06,0,80
5,B0505E,19,3,2.346313131665862e-06,0,81
5,B0505E,20,1,5.408799308115554e-06,0,82
5,B0505E,20,2,5.946440342148209e-06,0,83
5,B0505E,20,3,5.195662325085603e-06,0,84
5,B0505E,21,1,1.8068711690293484e-06,0,85
5,B0505E,21,2,2.123377108618506e-06,0,86
5,B0505E,21,3,2.4234484381798214e-06,0,87
5,B0505E,22,1,2.1003434465397403e-06,0,88
5,B0505E,22,2,2.7834747817308166e-06,0,89
5,B0505E,22,3,2.695032998253169e-06,0,90
5,B0505E,23,1,3.8037836498417104e-06,0,91
5,B0505E,23,2,1.5444022916305977e-06,0,92
5,B0505E,23,3,2.191399431243139e-06,0,93
5,B0505E,24,1,3.996273472835067e-06,0,94
5,B0505E,24,2,5.118196476958739e-06,0,95
5,B0505E,24,3,5.364809509543979e-06,0,96
5,B0505E,25,1,1.378721900988816e-05,0,97
5,B0505E,25,2,1.811968270538251e-05,0,98
5,B0505E,25,3,5.996464992697902e-06,0,99
5,B0505E,26,1,1.520520271872519e-06,0,100
5,B0505E,26,2,2.572614863731954e-06,0,101
5,B0505E,26,3,2.357961542826931e-06,0,102
5,B0505E,27,1,5.616028340693957e-06,0,103
5,B0505E,27,2,6.897236082161716e-06,0,104
5,B0505E,27,3,5.6639033668973414e-06,0,105
5,B0505E,28,1,4.5020151633958374e-06,0,106
5,B0505E,28,2,4.03836852142517e-06,0,107
5,B0505E,28,3,4.6273318044372955e-06,0,108
5,B0505E,29,1,1.709783777711388e-06,0,109
5,B0505E,29,2,2.1582679974481897e-06,0,110
5,B0505E,29,3,2.795687538591718e-06,0,111
5,B0505E,30,1,4.174466825986611e-06,0,112
5,B0505E,30,2,4.633793498475623e-06,0,113
5,B0505E,30,3,4.386332229451664e-06,0,114
5,B0505E,31,1,5.66296549353161e-06,0,115
5,B0505E,31,2,3.998059658723601e-06,0,116
5,B0505E,31,3,2.860965826666054e-06,0,117
5,B0505E,32,1,1.0896333337208683e-06,0,118
5,B0505E,32,2,2.71955904374093e-06,0,119
5,B0505E,32,3,2.4906345651876045e-06,0,120
5,B0505E,33,1,6.577126987127549e-06,0,121
5,B0505E,33,2,8.045142788833476e-06,0,122
5,B0505E,33,3,8.635838820465956e-06,0,123
5,B0505E,34,1,3.873357083952501e-06,0,124
5,B0505E,34,2,4.496152447699253e-06,0,125
5,B0505E,34,3,4.772694565563768e-06,0,126
5,B0505E,35,1,1.2428415714549714e-06,0,127
5,B0505E,35,2,1.3231420862863802e-06,0,128
5,B0505E,35,3,3.2708230438167087e-06,0,129
5,B0505E,36,1,3.2787995884922664e-06,0,130
5,B0505E,36,2,3.5764673038327766e-06,0,131
5,B0505E,36,3,3.975762755356672e-06,0,132
5,B0505E,37,1,4.391249170762046e-06,0,133
5,B0505E,37,2,5.34480609028105e-06,0,134
5,B0505E,37,3,7.257584966896654e-06,0,135
5,B0505E,38,1,3.184294783470233e-06,0,136
5,B0505E,38,2,3.691685660923623e-06,0,137
5,B0505E,38,3,3.700458238765418e-06,0,138
5,B0505E,39,1,1.6644768952901457e-06,0,139
5,B0505E,39,2,1.8218570428083861e-06,0,140
5,B0505E,39,3,1.4515707957005323e-06,0,141
5,B0505E,40,1,4.537117547590019e-06,0,142
5,B0505E,40,2,4.2197905888572964e-06,0,143
5,B0505E,40,3,5.29712449247215e-06,0,144
5,B0505E,41,1,4.328341307345959e-06,0,145
5,B0505E,41,2,3.2842029987808796e-06,0,146
5,B0505E,41,3,3.908423490610137e-06,0,147
5,B0505E,42,1,2.3525207871855405e-06,0,148
5,B0505E,42,2,2.145389516168485e-06,0,149
5,B0505E,42,3,2.9965096902154786e-06,0,150
5,B0505E,43,1,1.910545499146113e-06,0,151
5,B0505E,43,2,1.5454246308419344e-05,0,152
5,B0505E,43,3,1.6597918820693084e-05,0,153
5,B0505E,44,1,5.210586355912119e-06,0,154
5,B0505E,44,2,3.6273947111271318e-06,0,155
5,B0505E,44,3,6.015315897805824e-06,0,156
