trial,true_label,pred_label,label,theta_alpha,channel_idx
126,2,2,2,2.011622678821874,11
127,2,2,2,0.5740762409127192,11
128,0,0,0,1.570033173649681,11
129,2,2,2,0.735964660386933,11
130,3,3,3,1.2197809628406209,11
131,3,3,3,0.7069705588458854,11
132,1,1,1,1.4351045772367974,11
133,0,0,0,1.1662440931874911,11
134,1,3,1,0.8954212072010914,11
135,3,3,3,1.0562821863545289,11
136,1,1,1,0.8955503152027722,11
137,3,0,3,0.8515661549006829,11
138,2,2,2,0.6808983475094504,11
139,1,1,1,1.0040016943288788,11
140,1,1,1,1.4637383955390366,11
141,1,1,1,2.207993571812666,11
142,2,2,2,1.2420744320840704,11
143,3,0,3,0.4483690978131574,11
144,0,0,0,1.907267017646368,11
145,1,1,1,3.7598891422400262,11
146,3,3,3,1.1104946243577152,11
147,0,0,0,1.070992664357465,11
148,2,2,2,0.4367439571956071,11
149,2,2,2,1.19246107869817,11
150,3,3,3,1.1334485066246067,11
151,0,0,0,1.1199155402698302,11
152,0,0,0,1.02571364814128,11
153,2,0,2,1.7645703445849616,11
154,1,1,1,0.886069159766706,11
155,3,3,3,1.001143902606529,11
156,3,3,3,0.967772372646176,11
157,3,0,3,1.0819293646526984,11
158,1,0,1,1.098404007210491,11
159,0,0,0,1.4081802637127163,11
160,2,2,2,0.9710847740491596,11
161,1,1,1,1.9592768164876324,11
162,3,3,3,0.9141443595192666,11
163,0,0,0,1.9709264758164655,11
164,3,3,3,1.5184412133367222,11
165,2,2,2,0.9921004237397052,11
166,1,1,1,0.7282056854929371,11
167,3,3,3,0.771265311760152,11
168,3,3,3,1.620434099949009,11
169,0,0,0,1.0877315889464116,11
170,1,1,1,0.9314627876352825,11
171,1,1,1,4.833965442133397,11
172,2,2,2,0.8709795213220857,11
173,3,3,3,1.023043853737588,11
174,1,1,1,0.6344124123517648,11
175,0,0,0,0.7241721850620527,11
176,0,0,0,0.8597145381358814,11
177,3,3,3,0.9169850428779834,11
178,1,1,1,0.4859624855140001,11
179,0,0,0,1.2185108161097198,11
180,2,2,2,0.5089152996790046,11
181,1,1,1,1.127071554583487,11
182,1,1,1,0.4107789632628305,11
183,2,2,2,0.539986105846844,11
184,0,0,0,1.8515559615732768,11
185,3,3,3,0.4521208662908206,11
186,2,2,2,1.9290145023763052,11
187,2,2,2,2.0911465240370517,11
188,2,2,2,2.9900471707555254,11
189,2,2,2,1.168321821239622,11
190,0,0,0,2.1258121508827656,11
191,1,1,1,1.4189733685492625,11
192,0,0,0,2.218907138381507,11
193,1,1,1,2.314665289297804,11
194,0,0,0,1.287291193362066,11
195,0,0,0,1.5022245149998792,11
196,2,2,2,0.6478147710973551,11
197,2,2,2,1.2563360564275894,11
198,1,1,1,4.282505312448008,11
199,2,2,2,0.766450681040525,11
200,3,3,3,0.6127356838315663,11
201,0,0,0,2.687228798731434,11
202,3,3,3,0.4036940201440939,11
203,0,0,0,1.6319811534478286,11
204,0,0,0,1.5478686529731538,11
205,1,1,1,1.9070496167988191,11
206,3,3,3,1.3692369058233356,11
207,2,2,2,0.4340634801152316,11
208,1,1,1,0.7122779620249466,11
209,3,3,3,0.6583343587180119,11
210,2,2,2,0.7975793703411196,11
211,3,3,3,0.9153298094483404,11
212,2,2,2,0.718727895885513,11
213,3,3,3,0.8580921709661545,11
214,1,1,1,1.6991276565660838,11
215,1,1,1,0.8299044697768646,11
216,3,3,3,0.437059024884582,11
217,0,0,0,1.2201558153367067,11
218,1,1,1,1.0243454804710526,11
219,1,1,1,1.124184603799164,11
220,1,1,1,0.6415996587854772,11
221,2,2,2,1.0257953312121155,11
222,3,3,3,0.8901724757905229,11
223,0,0,0,0.9049800705920488,11
224,3,3,3,0.3137984348665587,11
225,0,0,0,0.7596374887764114,11
226,2,2,2,0.3600681371250411,11
227,0,0,0,1.3539726089240078,11
228,3,3,3,0.4937257484179886,11
229,0,0,0,1.9103114188265304,11
230,2,2,2,0.5291056553871166,11
231,0,0,0,2.018419017466333,11
232,1,1,1,0.7040656143864472,11
233,2,2,2,1.024382263449013,11
234,2,0,2,1.1308336008975792,11
235,3,3,3,1.3105030720582074,11
236,0,0,0,1.2747783088693665,11
237,1,1,1,0.860486014472956,11
238,3,3,3,0.8954001398642739,11
239,1,1,1,1.343326540227197,11
240,2,2,2,0.6165796020941526,11
241,2,2,2,1.190908466920422,11
242,0,0,0,1.7597076768149296,11
243,3,3,3,0.6359521677184293,11
244,1,1,1,1.6780465766192154,11
245,3,3,3,0.8334438020904515,11
246,0,0,0,0.8675586596732309,11
247,0,0,0,2.3716854668103884,11
248,2,2,2,1.2015992574489285,11
249,2,2,2,0.9237307122051196,11
250,1,1,1,1.5806577011551408,11
251,3,3,3,0.5858571633692944,11
252,1,1,1,3.6383515178640704,11
253,1,1,1,0.9694981436750442,11
254,0,0,0,2.3588640549850113,11
255,1,1,1,0.9641110533058946,11
256,3,3,3,0.8169089139192748,11
257,3,3,3,0.888758478229846,11
258,1,1,1,1.4489388125890252,11
259,1,1,1,1.0682530759063362,11
260,1,1,1,0.7438048808990485,11
261,1,1,1,1.5503231552979604,11
262,3,3,3,1.3745824061606655,11
263,3,3,3,1.4003525480379972,11
264,2,2,2,1.2236799792733286,11
265,3,3,3,0.7989961888819374,11
266,0,0,0,1.07176134576024,11
267,1,1,1,1.21045325214296,11
268,2,2,2,1.3691251103759772,11
269,1,1,1,0.8457069764038402,11
270,0,0,0,2.1430380875502197,11
271,3,3,3,0.6098528532778428,11
272,0,0,0,3.051345709540035,11
273,3,3,3,0.5155494734730753,11
274,0,0,0,0.9753678102567044,11
275,0,0,0,1.2668717483643055,11
276,0,0,0,0.9598057127825944,11
277,0,0,0,0.975225408451578,11
278,2,2,2,0.7938239398837924,11
279,2,2,2,0.3536744016132048,11
280,3,3,3,1.1647493552683077,11
281,1,1,1,2.2976013011646574,11
282,2,2,2,2.035556356765137,11
283,2,2,2,0.7753128677750104,11
284,2,2,2,1.0611573938823904,11
285,3,0,3,1.4397992145667422,11
286,2,3,2,0.8773915383659784,11
287,0,0,0,1.42477159981958,11
288,2,2,2,0.6572588864986463,11
1,0,0,0,0.3268794363133148,11
2,1,1,1,1.04113683354734,11
3,1,1,1,0.6329176113157619,11
4,0,0,0,1.114084282845186,11
5,1,1,1,0.5981612062757161,11
6,0,0,0,0.9426146102473488,11
7,1,1,1,0.7092077657772313,11
8,2,2,2,0.8654788176799887,11
9,1,1,1,0.5692578574255183,11
10,3,3,3,2.0154707602295456,11
11,0,0,0,1.1674790558512609,11
12,2,2,2,1.8867389204187743,11
13,1,1,1,1.2343847637446694,11
14,0,0,0,0.4556154807526129,11
15,3,3,3,0.9811433575426444,11
16,3,3,3,0.5092714651741799,11
17,3,3,3,1.642961870039956,11
18,3,3,3,1.3562539179107225,11
19,3,3,3,1.0739828343250923,11
20,0,0,0,1.7916351134777997,11
21,2,2,2,0.9399317796593908,11
22,1,1,1,0.8488505938929048,11
23,0,0,0,0.4229941745669379,11
24,0,0,0,0.4236729425970033,11
25,2,2,2,0.9365038878896974,11
26,3,3,3,0.928459526499756,11
27,0,3,0,0.7894649760418605,11
28,2,2,2,0.3214424308865773,11
29,2,2,2,0.8855977436225746,11
30,2,2,2,0.4057644962332529,11
31,0,0,0,0.4198799747317291,11
32,1,1,1,0.2984134636843004,11
33,0,3,0,1.1671313837562571,11
34,1,1,1,1.0468941857276604,11
35,1,1,1,0.2877228726838434,11
36,0,0,0,0.429835175687227,11
37,1,3,1,0.6270158025180717,11
38,2,2,2,0.6264750078063034,11
39,1,1,1,0.3700523423958342,11
40,2,2,2,0.4862600957947176,11
41,2,2,2,0.5771612070122287,11
42,3,3,3,0.4625239075807128,11
43,2,2,2,1.0949108260447364,11
44,2,2,2,0.5404770739805947,11
45,3,3,3,1.0166993456470483,11
46,3,3,3,0.6618789411320416,11
47,3,0,3,1.1010442511110596,11
48,3,3,3,2.6950034758565464,11
49,3,3,3,0.6606806866823742,11
50,2,3,2,1.6029933423829374,11
51,1,3,1,0.3102593033349811,11
52,0,0,0,0.5154008316323663,11
53,0,0,0,0.2932885009392049,11
54,1,1,1,0.3864834617158799,11
55,2,3,2,0.4361206350721092,11
56,3,3,3,0.6448057878757615,11
57,1,1,1,0.3344456411727076,11
58,2,3,2,0.4817974472472513,11
59,0,0,0,0.3338216821806304,11
60,0,0,0,0.2809144705162634,11
61,0,0,0,0.3944632074609729,11
62,3,3,3,0.1708095830261135,11
63,1,3,1,0.3442326951975772,11
64,1,1,1,1.767240573350717,11
65,0,0,0,0.8330813390262843,11
66,0,0,0,0.3787533752937469,11
67,2,3,2,1.5977008127969714,11
68,0,0,0,0.2495536457289827,11
69,1,1,1,0.8394331745863916,11
70,3,3,3,0.6396533236210502,11
71,3,3,3,0.9413735324807376,11
72,2,2,2,0.6124793238558094,11
73,0,0,0,0.7367129535698738,11
74,3,3,3,0.33366282305323,11
75,3,3,3,0.9342703538731136,11
76,1,1,1,0.7588203351131019,11
77,3,3,3,0.5345112401432053,11
78,3,3,3,0.9560947311688134,11
79,1,1,1,0.9733200019512516,11
80,0,0,0,1.1347689619914338,11
81,1,1,1,1.7649692639312575,11
82,2,2,2,0.5398615525263062,11
83,2,2,2,0.6600305576906265,11
84,2,2,2,0.8339130405559694,11
85,3,3,3,0.5056535218040565,11
86,2,2,2,0.6686730288091187,11
87,0,0,0,1.094654827701062,11
88,3,3,3,0.7986287873698705,11
89,1,1,1,0.2753370850358453,11
90,2,2,2,0.831027967254269,11
91,1,3,1,0.87000106842565,11
92,2,2,2,1.113540566476542,11
93,3,3,3,2.174957840186024,11
94,1,1,1,0.9060501262007,11
95,2,2,2,0.5399631989568883,11
96,0,0,0,1.0273575072853751,11
97,0,3,0,0.3471454895858405,11
98,0,0,0,0.4815213607395823,11
99,3,3,3,0.4594312176338964,11
100,1,3,1,0.3091315979427001,11
101,0,0,0,0.3465569664313998,11
102,2,3,2,0.3438673093515118,11
103,0,0,0,0.8168643918877273,11
104,2,3,2,0.4087673910863854,11
105,1,1,1,0.4919781062345543,11
106,3,3,3,0.620287512948295,11
107,0,3,0,0.4810628621604507,11
108,2,3,2,0.2651712786650664,11
109,2,3,2,0.1869207231348339,11
110,0,0,0,0.4957556637305853,11
111,2,3,2,0.3882723398279604,11
112,1,3,1,0.7089310200355275,11
113,3,2,3,0.6743337273840877,11
114,3,3,3,0.8456905736541858,11
115,3,3,3,0.8450735897181771,11
116,2,3,2,0.2918743964050794,11
117,0,0,0,0.4370531492579089,11
118,3,3,3,0.7196909431561087,11
119,1,1,1,0.5119559207703274,11
120,3,3,3,0.4852090922382292,11
121,1,1,1,0.5120255852263781,11
122,0,0,0,0.2186147395250987,11
123,2,2,2,0.541920155818893,11
124,1,1,1,0.284729310309594,11
125,0,0,0,1.105977685177879,11
126,2,2,2,0.4294334934744114,11
127,2,3,2,0.8409885142575436,11
128,0,0,0,1.2304009622215608,11
129,2,2,2,0.3467739014317234,11
130,3,3,3,1.3066102112780118,11
131,3,3,3,0.6799074051716757,11
132,1,1,1,0.7814144808965884,11
133,0,3,0,0.3967103234933596,11
134,1,1,1,0.9729928950890062,11
135,3,2,3,0.4076197069582685,11
136,1,1,1,0.458048151184812,11
137,3,2,3,0.8120006912381137,11
138,2,2,2,0.3372297392721844,11
139,1,1,1,1.2124839405200611,11
140,1,1,1,0.6176259918108621,11
141,1,3,1,0.4176908289619638,11
142,2,3,2,1.0192583964764983,11
143,3,3,3,0.3163134922573348,11
144,0,2,0,0.563863025863096,11
145,1,2,1,0.9962417744757514,11
146,3,3,3,0.4735509861140026,11
147,0,0,0,0.4311271437354103,11
148,2,2,2,0.5606169814545001,11
149,2,2,2,0.8495693386093816,11
150,3,2,3,0.6147366810598456,11
151,0,0,0,0.481672011213096,11
152,0,0,0,0.288924470145629,11
153,2,2,2,0.3346151658705393,11
154,1,2,1,0.5381470612732394,11
155,3,3,3,0.2969108132066073,11
156,3,3,3,0.8806373082339319,11
157,3,2,3,0.9209346433573464,11
158,1,2,1,1.0899561375993878,11
159,0,2,0,0.3991460986725914,11
160,2,2,2,0.2863047673606415,11
161,1,1,1,0.8386427275309741,11
162,3,3,3,0.6918650233908168,11
163,0,0,0,0.6148082197171371,11
164,3,3,3,0.2427269651132215,11
165,2,2,2,0.3045698433886095,11
166,1,1,1,0.4754590698126884,11
167,3,3,3,0.3674952333521515,11
168,3,3,3,0.3687332489091572,11
169,0,0,0,0.1922820334063799,11
170,1,1,1,0.908141775494245,11
171,1,1,1,0.4346223737873551,11
172,2,2,2,0.4010958647477967,11
173,3,3,3,1.0144644282571105,11
174,1,1,1,1.357597909439506,11
175,0,0,0,0.5483348113393557,11
176,0,0,0,0.3407680672432028,11
177,3,3,3,0.470478580611279,11
178,1,1,1,0.5983154784700339,11
179,0,0,0,0.6564914789214108,11
180,2,2,2,0.4884363396428725,11
181,1,1,1,1.038895062045763,11
182,1,1,1,0.6649992024259567,11
183,2,2,2,0.7320117528107981,11
184,0,0,0,0.5632828023987426,11
185,3,3,3,0.7128521865838199,11
186,2,3,2,0.6199144390562952,11
187,2,2,2,1.0005156780394011,11
188,2,2,2,0.8445559582248298,11
189,2,3,2,0.5066489694273921,11
190,0,0,0,0.5219178250201676,11
191,1,1,1,0.4672987901995356,11
192,0,3,0,0.4890247970782734,11
193,1,3,1,0.3661755673310793,11
194,0,0,0,0.1363230941848925,11
195,0,0,0,0.2393056831651777,11
196,2,3,2,0.6746151309586697,11
197,2,2,2,0.5210760215277771,11
198,1,2,1,0.8035134152132303,11
199,2,2,2,0.592102638521387,11
200,3,3,3,0.5461341544203107,11
201,0,0,0,0.5279435625018932,11
202,3,3,3,0.9816469790207064,11
203,0,0,0,0.2913697069743954,11
204,0,0,0,0.2170367436816549,11
205,1,1,1,0.4415340258505658,11
206,3,2,3,1.241263074204903,11
207,2,2,2,0.2446641135438055,11
208,1,3,1,0.358867058902156,11
209,3,2,3,0.6516853971381559,11
210,2,2,2,0.4169608803629382,11
211,3,3,3,0.6738931445475471,11
212,2,2,2,0.5650474850417166,11
213,3,3,3,0.5491218369977029,11
214,1,1,1,0.360590147184017,11
215,1,1,1,0.4949805740967921,11
216,3,3,3,0.8616930136556685,11
217,0,0,0,0.3633298498996009,11
218,1,1,1,1.2717180095720064,11
219,1,1,1,1.0067179526750163,11
220,1,3,1,0.2636431585454303,11
221,2,3,2,0.5432782352700939,11
222,3,3,3,0.4182650881620431,11
223,0,0,0,0.3485217569682475,11
224,3,3,3,0.3717865879569312,11
225,0,0,0,0.6036614888347623,11
226,2,2,2,0.287279612657331,11
227,0,0,0,0.28901006334987,11
228,3,3,3,1.2171492076990136,11
229,0,0,0,0.303970818327139,11
230,2,2,2,0.6374724902445801,11
231,0,3,0,0.7540073504740565,11
232,1,3,1,0.4165399513406516,11
233,2,2,2,1.0689763533693146,11
234,2,2,2,0.4545166148352641,11
235,3,3,3,0.8612015124335592,11
236,0,0,0,0.4845952361519333,11
237,1,1,1,0.572253607401467,11
238,3,3,3,0.3149287646175554,11
239,1,1,1,0.3940442044741222,11
240,2,2,2,0.4497350122435806,11
241,2,3,2,0.247491989037694,11
242,0,0,0,0.8193988927769501,11
243,3,3,3,0.4789350590724011,11
244,1,1,1,0.5375660273352926,11
245,3,3,3,0.955279184772447,11
246,0,3,0,0.4175576508448665,11
247,0,0,0,0.6569609110031203,11
248,2,3,2,1.3171688342345236,11
249,2,3,2,0.8030269523982574,11
250,1,1,1,0.7781284762555951,11
251,3,3,3,0.8272582038528324,11
252,1,2,1,0.542674759060991,11
253,1,1,1,0.5219655591052108,11
254,0,3,0,0.3633285567077998,11
255,1,1,1,0.3346004450620373,11
256,3,3,3,0.3911933154441825,11
257,3,3,3,0.413338949776992,11
258,1,1,1,0.4876452684133759,11
259,1,3,1,0.456680060251757,11
260,1,3,1,0.7438921334190162,11
261,1,1,1,0.4175400895616387,11
262,3,3,3,0.5121835392764766,11
263,3,3,3,0.5671275757108107,11
264,2,2,2,1.9396956862093255,11
265,3,3,3,0.7111842167643164,11
266,0,0,0,1.0016801035592624,11
267,1,1,1,0.7324987265957692,11
268,2,2,2,0.7386136127990587,11
269,1,3,1,0.3998615744836954,11
270,0,0,0,0.4354247253097579,11
271,3,3,3,0.6580237297403698,11
272,0,0,0,0.4087318495754167,11
273,3,3,3,0.4122076327179593,11
274,0,3,0,0.8281642690878853,11
275,0,0,0,0.9765889443691436,11
276,0,0,0,0.5734100234310485,11
277,0,3,0,0.969732608059901,11
278,2,3,2,0.3483608545552233,11
279,2,2,2,0.2579108537229659,11
280,3,3,3,0.2203962647946447,11
281,1,3,1,1.947767928117272,11
282,2,3,2,0.6681485529734454,11
283,2,2,2,0.3787423948251555,11
284,2,2,2,0.4336977107629564,11
285,3,3,3,0.2558915527788952,11
286,2,2,2,0.2606219192317687,11
287,0,3,0,0.655715852206131,11
288,2,2,2,0.475253429844741,11
1,0,0,0,3.361368595725968,11
2,1,1,1,0.942652775415324,11
3,1,1,1,0.8312664491373262,11
4,0,0,0,0.9012170464827144,11
5,1,1,1,0.9592104827331254,11
6,0,0,0,1.7800330891960212,11
7,1,1,1,1.0702324899540885,11
8,2,2,2,0.5586943570864035,11
9,1,1,1,0.6853059103457163,11
10,3,3,3,0.698060268873854,11
11,0,0,0,0.7697641842253935,11
12,2,2,2,0.2177817134792534,11
13,1,1,1,0.6394841354096588,11
14,0,0,0,1.4310776121590123,11
15,3,3,3,0.1740779556883749,11
16,3,3,3,1.4717117185450963,11
17,3,3,3,0.4044143683348597,11
18,3,3,3,0.9173475547635928,11
19,3,3,3,0.3010822377596352,11
20,0,0,0,1.3761073639904404,11
21,2,2,2,0.474815834536453,11
22,1,1,1,0.5707921839565768,11
23,0,0,0,1.1934600334711938,11
24,0,0,0,0.355288827927662,11
25,2,2,2,0.5064505391532816,11
26,3,3,3,0.3637857529583155,11
27,0,0,0,0.2152263526163294,11
28,2,2,2,0.530016500692593,11
29,2,2,2,1.123823309070087,11
30,2,2,2,0.483412210876998,11
31,0,0,0,0.6845988208912899,11
32,1,1,1,0.8277278182977484,11
33,0,0,0,0.6281667154063908,11
34,1,1,1,0.4462816106744232,11
35,1,1,1,0.5205320466842904,11
36,0,0,0,0.4018242908606892,11
37,1,1,1,0.7095991909546927,11
38,2,2,2,1.6566956749999384,11
39,1,1,1,0.2969034084275249,11
40,2,2,2,0.3307539057077405,11
41,2,2,2,0.911610331805744,11
42,3,3,3,0.4487788217998588,11
43,2,2,2,0.8158763601285345,11
44,2,2,2,0.5337835217753456,11
45,3,3,3,0.3776164615751813,11
46,3,3,3,0.8175591656560143,11
47,3,3,3,0.2190327399233608,11
48,3,3,3,0.6796731644379904,11
49,3,3,3,1.0379295359550402,11
50,2,2,2,0.9643898389388094,11
51,1,1,1,0.5928577940150471,11
52,0,0,0,0.9934373815219942,11
53,0,0,0,1.4476210561625142,11
54,1,1,1,0.6632762988051795,11
55,2,2,2,0.2703570973410341,11
56,3,3,3,0.2093150431084448,11
57,1,1,1,0.7639009151883601,11
58,2,2,2,0.349862872477884,11
59,0,0,0,0.9818395837280408,11
60,0,0,0,0.7491895464342886,11
61,0,0,0,1.2973902545940736,11
62,3,3,3,0.3976547487895812,11
63,1,1,1,1.8009542827345313,11
64,1,1,1,0.7095503668408678,11
65,0,0,0,0.4278775074516015,11
66,0,0,0,1.2072627885633012,11
67,2,2,2,0.4059279450283218,11
68,0,0,0,0.4731950066782277,11
69,1,1,1,0.3983310856838918,11
70,3,3,3,0.4121985109351878,11
71,3,3,3,0.5241546504393486,11
72,2,2,2,0.2524008025792964,11
73,0,0,0,1.01815808879693,11
74,3,3,3,0.2027232287254531,11
75,3,3,3,1.180169693423772,11
76,1,1,1,0.4519964547259018,11
77,3,3,3,0.6980078738631441,11
78,3,3,3,0.1841321170680478,11
79,1,1,1,0.4186537634494337,11
80,0,0,0,0.7214366511449737,11
81,1,1,1,0.2807453570619716,11
82,2,2,2,0.1908955679816371,11
83,2,2,2,0.4426874579203974,11
84,2,2,2,0.5455630270536166,11
85,3,3,3,0.9978466522534412,11
86,2,2,2,0.4261009911282111,11
87,0,0,0,0.6830580747793055,11
88,3,3,3,0.3650658941325058,11
89,1,1,1,0.4604977031190287,11
90,2,2,2,0.2099948820587376,11
91,1,1,1,0.3467270564229184,11
92,2,2,2,0.8094338528304802,11
93,3,3,3,0.7493015766725445,11
94,1,1,1,0.2520155855574457,11
95,2,2,2,1.238076878532549,11
96,0,0,0,1.2799230556081018,11
97,0,0,0,1.108581670294991,11
98,0,0,0,1.6774008211968543,11
99,3,3,3,0.6242225276863894,11
100,1,1,1,0.5200258171777632,11
101,0,0,0,1.8898625363007828,11
102,2,2,2,0.7165978905631577,11
103,0,0,0,1.7374066133959212,11
104,2,2,2,0.6029319975706111,11
105,1,1,1,0.8244147919710862,11
106,3,3,3,0.3435324530446322,11
107,0,0,0,0.7098821516211787,11
108,2,2,2,0.4911906287094107,11
109,2,2,2,0.3265882140415843,11
110,0,0,0,0.969589021956028,11
111,2,2,2,0.8327494766246303,11
112,1,1,1,0.5256116086133675,11
113,3,3,3,0.5321147956892565,11
114,3,3,3,0.2543623678318776,11
115,3,3,3,0.255844440286842,11
116,2,2,2,0.1741111050565349,11
117,0,0,0,0.7412409990279022,11
118,3,3,3,0.4790376137955879,11
119,1,1,1,0.5015359861939677,11
120,3,0,3,0.4910790158526825,11
121,1,1,1,0.769191937880104,11
122,0,0,0,0.9322670671288328,11
123,2,2,2,0.4745519386024694,11
124,1,1,1,1.1382631353471115,11
125,0,0,0,0.6039427502252221,11
126,2,2,2,0.8217295123274327,11
127,2,2,2,0.3371201231763007,11
128,0,0,0,0.60259334672265,11
129,2,2,2,0.6622088696544716,11
130,3,3,3,0.8464575358004527,11
131,3,3,3,0.3981931932457844,11
132,1,1,1,0.7770831746871375,11
133,0,0,0,0.4086611180935766,11
134,1,1,1,0.2019596908084338,11
135,3,3,3,0.0968097820212875,11
136,1,1,1,0.3237497374198872,11
137,3,3,3,0.6234951252362663,11
138,2,2,2,0.2465344501399703,11
139,1,1,1,0.6782572722339613,11
140,1,1,1,0.6472824684785131,11
141,1,1,1,0.208105159599078,11
142,2,2,2,0.5653232472266223,11
143,3,3,3,0.2798852659888054,11
144,0,0,0,0.308145851251231,11
145,1,1,1,0.5868370927041386,11
146,3,3,3,0.8069332747223709,11
147,0,0,0,0.4527223537879485,11
148,2,2,2,0.8597003776580416,11
149,2,2,2,0.6516731600957779,11
150,3,3,3,0.8663777449706767,11
151,0,0,0,0.5540118042488551,11
152,0,0,0,0.8444558799000305,11
153,2,2,2,0.3881837767782658,11
154,1,1,1,0.3155713907247905,11
155,3,3,3,0.5394002277953569,11
156,3,3,3,0.4365366879856201,11
157,3,3,3,0.1947969856148121,11
158,1,1,1,0.6310346067550516,11
159,0,0,0,0.5240757573112877,11
160,2,2,2,0.1982672558796629,11
161,1,1,1,1.0132320391478429,11
162,3,3,3,0.2612275574725098,11
163,0,0,0,0.633566165705337,11
164,3,3,3,0.2090498629897264,11
