subject,run,trial,win_idx,theta_alpha,true_label,global_win
1,B0104E,18,1,2.252231051070947e-06,0,52
1,B0104E,18,2,3.864201519031557e-06,0,53
1,B0104E,18,3,3.7665109600815797e-06,0,54
1,B0104E,19,1,1.1315955611100353e-06,0,55
1,B0104E,19,2,1.1258074148863282e-06,0,56
1,B0104E,19,3,1.1683487496757913e-06,0,57
1,B0104E,20,1,1.7161888215289543e-06,0,58
1,B0104E,20,2,1.4836696098949372e-06,0,59
1,B0104E,20,3,1.8096844315331937e-06,0,60
1,B0104E,21,1,2.192033952829615e-06,0,61
1,B0104E,21,2,1.883758626989718e-06,0,62
1,B0104E,21,3,1.997295460756046e-06,0,63
1,B0104E,22,1,1.1838324342928501e-06,0,64
1,B0104E,22,2,2.909890101265487e-06,0,65
1,B0104E,22,3,3.1142027193394675e-06,0,66
1,B0104E,23,1,1.4098950004940484e-06,0,67
1,B0104E,23,2,1.6484311506740577e-06,0,68
1,B0104E,23,3,1.152369221395862e-06,0,69
1,B0104E,24,1,1.3076390543450187e-06,0,70
1,B0104E,24,2,1.2886754786543366e-06,0,71
1,B0104E,24,3,2.068971558014563e-06,0,72
1,B0104E,25,1,1.8137190211560529e-06,0,73
1,B0104E,25,2,2.9453059338883887e-06,0,74
1,B0104E,25,3,2.6640590594231983e-06,0,75
1,B0104E,26,1,1.3558414607617522e-06,0,76
1,B0104E,26,2,1.726907825671421e-06,0,77
1,B0104E,26,3,1.4560590874032655e-06,0,78
1,B0104E,27,1,2.1330892420878556e-06,0,79
1,B0104E,27,2,2.3736154469375646e-06,0,80
1,B0104E,27,3,2.9398790987124303e-06,0,81
1,B0104E,28,1,2.009161107694149e-06,0,82
1,B0104E,28,2,2.110012843477065e-06,0,83
1,B0104E,28,3,1.8937595305378798e-06,0,84
1,B0104E,29,1,1.5225777485785142e-06,0,85
1,B0104E,29,2,1.417280295570104e-06,0,86
1,B0104E,29,3,1.2495800994897273e-06,0,87
1,B0104E,30,1,1.0130108582694258e-06,0,88
1,B0104E,30,2,1.1844099596574982e-06,0,89
1,B0104E,30,3,9.718333379442154e-07,0,90
1,B0104E,31,1,1.892489255777814e-06,0,91
1,B0104E,31,2,1.7127291346008222e-06,0,92
1,B0104E,31,3,1.2438879261653077e-06,0,93
1,B0104E,32,1,8.896226730255987e-07,0,94
1,B0104E,32,2,1.8835900019558463e-06,0,95
1,B0104E,32,3,3.147577011692877e-06,0,96
1,B0104E,33,1,1.5256580910364326e-06,0,97
1,B0104E,33,2,1.1030934686271916e-06,0,98
1,B0104E,33,3,1.2217388857079567e-06,0,99
1,B0104E,34,1,1.1201302594664092e-06,0,100
1,B0104E,34,2,8.486014693754172e-07,0,101
1,B0104E,34,3,1.3152107187761044e-06,0,102
1,B0104E,35,1,1.443789969502062e-06,0,103
1,B0104E,35,2,1.0545989128410951e-06,0,104
1,B0104E,35,3,8.028908218171006e-07,0,105
1,B0104E,36,1,2.0101001813072457e-06,0,106
1,B0104E,36,2,2.5896087453527414e-06,0,107
1,B0104E,36,3,1.8777707581494116e-06,0,108
1,B0104E,37,1,2.111040360018558e-06,0,109
1,B0104E,37,2,2.7576869167785087e-06,0,110
1,B0104E,37,3,2.880296751277795e-06,0,111
1,B0104E,38,1,8.847680404180206e-07,0,112
1,B0104E,38,2,1.6120215714501936e-06,0,113
1,B0104E,38,3,1.7331335130122925e-06,0,114
1,B0104E,39,1,8.378797926025152e-07,0,115
1,B0104E,39,2,7.03838680813661e-07,0,116
1,B0104E,39,3,7.518467806511351e-07,0,117
1,B0104E,40,1,1.5353733364198632e-06,0,118
1,B0104E,40,2,1.4730802653545822e-06,0,119
1,B0104E,40,3,1.0207381478030944e-06,0,120
1,B0104E,41,1,1.3039706096568403e-06,0,121
1,B0104E,41,2,1.3068027330149823e-06,0,122
1,B0104E,41,3,1.5872339832409338e-06,0,123
1,B0104E,42,1,9.940305278940374e-07,0,124
1,B0104E,42,2,8.546714515601087e-07,0,125
1,B0104E,42,3,6.391935829678019e-07,0,126
1,B0104E,43,1,2.5793951382488424e-06,0,127
1,B0104E,43,2,3.066586412114003e-06,0,128
1,B0104E,43,3,2.8375813681088034e-06,0,129
1,B0104E,44,1,1.6388190495569772e-06,0,130
1,B0104E,44,2,1.1708786896630375e-06,0,131
1,B0104E,44,3,5.904072391876215e-07,0,132
1,B0104E,45,1,6.320652000949266e-07,0,133
1,B0104E,45,2,1.4630565355386986e-06,0,134
1,B0104E,45,3,1.4267066797499045e-06,0,135
1,B0104E,46,1,6.636413281517988e-07,0,136
1,B0104E,46,2,2.0196888942374573e-06,0,137
1,B0104E,46,3,2.8688918786124266e-06,0,138
1,B0104E,47,1,2.4496697233773815e-06,0,139
1,B0104E,47,2,1.4394756006330156e-06,0,140
1,B0104E,47,3,1.413531391225931e-06,0,141
1,B0104E,48,1,8.751397058726142e-07,0,142
1,B0104E,48,2,1.013031949210844e-06,0,143
1,B0104E,48,3,1.1899818579117219e-06,0,144
1,B0104E,49,1,1.608194934391247e-06,0,145
1,B0104E,49,2,1.7561082308656344e-06,0,146
1,B0104E,49,3,1.5166911633217665e-06,0,147
1,B0105E,1,1,3.2347076605194925e-06,1,148
1,B0105E,1,2,3.195158145522946e-06,1,149
1,B0105E,1,3,2.371214911267644e-06,1,150
1,B0105E,2,1,2.1496017908574913e-06,0,151
1,B0105E,2,2,2.6498060314599092e-06,0,152
1,B0105E,2,3,1.927091466757491e-06,0,153
1,B0105E,3,1,2.522735047973297e-06,0,154
1,B0105E,3,2,3.187915500494441e-06,0,155
1,B0105E,3,3,4.160088974234844e-06,0,156
1,B0105E,4,1,1.1427610578466814e-06,0,157
1,B0105E,4,2,1.6990391344351926e-06,0,158
1,B0105E,4,3,1.9906480205535205e-06,0,159
1,B0105E,5,1,2.217102063857555e-06,0,160
1,B0105E,5,2,2.1356524730291163e-06,0,161
1,B0105E,5,3,3.843647050197875e-06,0,162
1,B0105E,6,1,3.712265842731024e-06,0,163
1,B0105E,6,2,4.6448131023993975e-06,0,164
1,B0105E,6,3,2.0735426062409685e-06,0,165
1,B0105E,7,1,1.141504492193639e-06,0,166
1,B0105E,7,2,2.16318864832399e-06,0,167
1,B0105E,7,3,2.470419597760512e-06,0,168
1,B0105E,8,1,1.9881712965329836e-06,0,169
1,B0105E,8,2,9.680677055807154e-07,0,170
1,B0105E,8,3,1.3698318718711822e-06,0,171
1,B0105E,9,1,2.4343512792793124e-06,0,172
1,B0105E,9,2,2.9844513559356985e-06,0,173
1,B0105E,9,3,1.6431744986840058e-06,0,174
1,B0105E,10,1,2.6693533739369836e-06,0,175
1,B0105E,10,2,1.5581317691282845e-06,0,176
1,B0105E,10,3,2.782504482547372e-06,0,177
1,B0105E,11,1,1.8687904569893289e-06,0,178
1,B0105E,11,2,1.9023093963597707e-06,0,179
1,B0105E,11,3,2.013988617300543e-06,0,180
1,B0105E,12,1,2.7973732421361235e-06,0,181
1,B0105E,12,2,2.3979006967717325e-06,0,182
1,B0105E,12,3,2.40643119963507e-06,0,183
1,B0105E,13,1,3.6103944378668457e-06,0,184
1,B0105E,13,2,3.4137000171466807e-06,0,185
1,B0105E,13,3,4.775950286796806e-06,0,186
1,B0105E,14,1,2.69065227441917e-06,0,187
1,B0105E,14,2,4.95869912156653e-06,0,188
1,B0105E,14,3,5.651942593197673e-06,0,189
1,B0105E,15,1,3.4079055912466146e-06,0,190
1,B0105E,15,2,2.495438993125093e-06,0,191
1,B0105E,15,3,3.6172347727538617e-06,0,192
1,B0105E,16,1,3.3696337552455816e-06,0,193
1,B0105E,16,2,2.501315571764662e-06,0,194
1,B0105E,16,3,2.656536860227661e-06,0,195
1,B0105E,17,1,3.265070335459042e-06,0,196
1,B0105E,17,2,4.220118114924074e-06,0,197
1,B0105E,17,3,4.952474691347954e-06,0,198
1,B0105E,18,1,2.2397182599844176e-06,0,199
1,B0105E,18,2,2.4726718347644914e-06,0,200
1,B0105E,18,3,2.6094508891335998e-06,0,201
1,B0105E,19,1,2.8855639185500777e-06,0,202
1,B0105E,19,2,2.4213979456188163e-06,0,203
1,B0105E,19,3,2.2837269130961615e-06,0,204
1,B0105E,20,1,1.6332956049757363e-06,0,205
1,B0105E,20,2,2.2102366069161284e-06,0,206
1,B0105E,20,3,3.188973342536247e-06,0,207
1,B0105E,21,1,3.829141205673382e-06,0,208
1,B0105E,21,2,3.0470625185497157e-06,0,209
1,B0105E,21,3,3.457446139981371e-06,0,210
1,B0105E,22,1,2.376080846744298e-06,0,211
1,B0105E,22,2,2.340400240416007e-06,0,212
1,B0105E,22,3,1.7325184277423799e-06,0,213
1,B0105E,23,1,2.8915392189332765e-06,0,214
1,B0105E,23,2,2.995008608229929e-06,0,215
1,B0105E,23,3,3.0722031604813616e-06,0,216
1,B0105E,24,1,1.6831143852905933e-06,0,217
1,B0105E,24,2,1.6070040306176524e-06,0,218
1,B0105E,24,3,1.4713664846174497e-06,0,219
1,B0105E,25,1,1.2512543747740677e-06,0,220
1,B0105E,25,2,1.8377060591610183e-06,0,221
1,B0105E,25,3,1.9077190172779333e-06,0,222
1,B0105E,26,1,1.5079875314768639e-06,0,223
1,B0105E,26,2,2.346960915458526e-06,0,224
1,B0105E,26,3,2.419302295258661e-06,0,225
1,B0105E,27,1,1.1215596985987152e-06,0,226
1,B0105E,27,2,1.3414288959103481e-06,0,227
1,B0105E,27,3,2.20217052760712e-06,0,228
1,B0105E,28,1,1.923275995891564e-06,0,229
1,B0105E,28,2,2.5794826278361247e-06,0,230
1,B0105E,28,3,2.9255081385113308e-06,0,231
1,B0105E,29,1,1.7868791551834128e-06,0,232
1,B0105E,29,2,1.8338727293637763e-06,0,233
1,B0105E,29,3,3.629301982279659e-06,0,234
1,B0105E,30,1,1.7817271312909184e-06,0,235
1,B0105E,30,2,2.6868524539904016e-06,0,236
1,B0105E,30,3,2.743711268393286e-06,0,237
1,B0105E,31,1,2.9781103910606793e-06,0,238
1,B0105E,31,2,2.849522774108827e-06,0,239
1,B0105E,31,3,2.2950711145867146e-06,0,240
1,B0105E,32,1,3.0532961128219446e-06,0,241
1,B0105E,32,2,2.442503409122851e-06,0,242
1,B0105E,32,3,3.011619729267089e-06,0,243
1,B0105E,33,1,2.845807224857298e-06,0,244
1,B0105E,33,2,3.740729101614194e-06,0,245
1,B0105E,33,3,2.9026387745908146e-06,0,246
1,B0105E,34,1,2.032750678459685e-06,0,247
1,B0105E,34,2,2.306756417832663e-06,0,248
1,B0105E,34,3,2.8429095798022957e-06,0,249
1,B0105E,35,1,2.22549426641492e-06,0,250
1,B0105E,35,2,1.9032247956821164e-06,0,251
1,B0105E,35,3,1.360118847001548e-06,0,252
1,B0105E,36,1,1.2254245438145638e-06,0,253
1,B0105E,36,2,9.90370860130948e-07,0,254
1,B0105E,36,3,1.424474944642935e-06,0,255
1,B0105E,37,1,2.646029651001214e-06,0,256
1,B0105E,37,2,2.339263642480427e-06,0,257
1,B0105E,37,3,1.2744942688743663e-06,0,258
1,B0105E,38,1,2.1045484127634035e-06,0,259
1,B0105E,38,2,1.501940238067368e-06,0,260
1,B0105E,38,3,2.392919346974862e-06,0,261
1,B0105E,39,1,2.1522983153562054e-06,0,262
1,B0105E,39,2,2.2603679520618734e-06,0,263
1,B0105E,39,3,1.6937979725896671e-06,0,264
1,B0105E,40,1,3.5558929347897813e-06,0,265
1,B0105E,40,2,3.645760552732458e-06,0,266
1,B0105E,40,3,4.286074963324886e-06,0,267
1,B0105E,41,1,2.3180710216744027e-06,0,268
1,B0105E,41,2,1.5415750021078626e-06,0,269
1,B0105E,41,3,2.2393872684623738e-06,0,270
1,B0105E,42,1,1.5713614072457486e-06,0,271
1,B0105E,42,2,2.2516234815324294e-06,0,272
1,B0105E,42,3,3.072766101065626e-06,0,273
1,B0105E,43,1,1.3490176397263454e-06,0,274
1,B0105E,43,2,2.1219879008384833e-06,0,275
1,B0105E,43,3,2.7995045994759735e-06,0,276
1,B0105E,44,1,3.891622369628963e-06,0,277
1,B0105E,44,2,1.8340633093543426e-06,0,278
1,B0105E,44,3,2.5610783282024465e-06,0,279
1,B0105E,45,1,3.151482102027807e-06,0,280
1,B0105E,45,2,3.0493010764724227e-06,0,281
1,B0105E,45,3,2.4420035003018458e-06,0,282
