trial,true_label_x,pred_label,win_global,theta_alpha,true_label_y
163,0,0,163,3.712265842731024e-06,0
164,0,0,164,4.6448131023993975e-06,0
165,0,0,165,2.0735426062409685e-06,0
166,0,0,166,1.141504492193639e-06,0
167,0,0,167,2.16318864832399e-06,0
168,0,0,168,2.470419597760512e-06,0
169,0,0,169,1.9881712965329836e-06,0
170,0,0,170,9.680677055807154e-07,0
171,0,0,171,1.3698318718711822e-06,0
172,0,0,172,2.4343512792793124e-06,0
173,0,0,173,2.9844513559356985e-06,0
174,0,0,174,1.6431744986840058e-06,0
175,0,0,175,2.6693533739369836e-06,0
176,0,0,176,1.5581317691282843e-06,0
177,0,0,177,2.782504482547372e-06,0
178,0,0,178,1.8687904569893289e-06,0
179,0,0,179,1.9023093963597709e-06,0
180,0,0,180,2.013988617300543e-06,0
181,0,0,181,2.7973732421361235e-06,0
182,0,0,182,2.3979006967717325e-06,0
183,0,0,183,2.40643119963507e-06,0
184,0,0,184,3.6103944378668457e-06,0
185,0,0,185,3.4137000171466807e-06,0
186,0,0,186,4.775950286796806e-06,0
187,0,0,187,2.69065227441917e-06,0
188,0,0,188,4.95869912156653e-06,0
189,0,0,189,5.651942593197673e-06,0
190,0,0,190,3.4079055912466146e-06,0
191,0,0,191,2.495438993125093e-06,0
192,0,0,192,3.6172347727538617e-06,0
193,0,0,193,3.3696337552455816e-06,0
194,0,0,194,2.501315571764662e-06,0
195,0,0,195,2.656536860227661e-06,0
196,0,0,196,3.265070335459042e-06,0
197,0,0,197,4.220118114924074e-06,0
198,0,0,198,4.952474691347954e-06,0
199,0,0,199,2.2397182599844176e-06,0
200,0,0,200,2.472671834764491e-06,0
201,0,0,201,2.6094508891336e-06,0
202,0,0,202,2.8855639185500777e-06,0
203,0,0,203,2.4213979456188163e-06,0
204,0,0,204,2.2837269130961615e-06,0
205,0,0,205,1.6332956049757365e-06,0
206,0,0,206,2.2102366069161284e-06,0
207,0,0,207,3.188973342536247e-06,0
208,0,0,208,3.829141205673382e-06,0
209,0,0,209,3.0470625185497157e-06,0
210,0,0,210,3.457446139981371e-06,0
211,0,0,211,2.376080846744298e-06,0
212,0,0,212,2.340400240416007e-06,0
213,0,0,213,1.73251842774238e-06,0
214,0,0,214,2.8915392189332765e-06,0
215,0,0,215,2.995008608229929e-06,0
216,0,0,216,3.0722031604813616e-06,0
217,0,0,217,1.6831143852905933e-06,0
218,0,0,218,1.6070040306176524e-06,0
219,0,0,219,1.4713664846174495e-06,0
220,0,0,220,1.2512543747740677e-06,0
221,0,0,221,1.8377060591610185e-06,0
222,0,0,222,1.9077190172779333e-06,0
223,0,0,223,1.507987531476864e-06,0
224,0,0,224,2.346960915458526e-06,0
225,0,0,225,2.419302295258661e-06,0
226,0,0,226,1.1215596985987152e-06,0
227,0,0,227,1.341428895910348e-06,0
228,0,0,228,2.20217052760712e-06,0
229,0,0,229,1.923275995891564e-06,0
230,0,0,230,2.5794826278361247e-06,0
231,0,0,231,2.9255081385113308e-06,0
232,0,0,232,1.7868791551834128e-06,0
233,0,0,233,1.8338727293637763e-06,0
234,0,0,234,3.629301982279659e-06,0
235,0,0,235,1.7817271312909184e-06,0
236,0,0,236,2.6868524539904016e-06,0
237,0,0,237,2.743711268393286e-06,0
238,0,0,238,2.9781103910606793e-06,0
239,0,0,239,2.849522774108827e-06,0
240,0,0,240,2.295071114586714e-06,0
241,0,0,241,3.0532961128219446e-06,0
242,0,0,242,2.442503409122851e-06,0
243,0,0,243,3.011619729267089e-06,0
244,0,0,244,2.845807224857298e-06,0
245,0,0,245,3.740729101614194e-06,0
246,0,0,246,2.9026387745908146e-06,0
247,0,0,247,2.032750678459685e-06,0
248,0,0,248,2.306756417832663e-06,0
249,0,0,249,2.8429095798022957e-06,0
250,0,0,250,2.22549426641492e-06,0
251,0,0,251,1.9032247956821164e-06,0
252,0,0,252,1.360118847001548e-06,0
253,0,0,253,1.2254245438145638e-06,0
254,0,0,254,9.90370860130948e-07,0
255,0,0,255,1.424474944642935e-06,0
256,0,0,256,2.646029651001214e-06,0
257,0,0,257,2.339263642480427e-06,0
258,0,0,258,1.2744942688743665e-06,0
259,0,0,259,2.1045484127634035e-06,0
260,0,0,260,1.501940238067368e-06,0
261,0,0,261,2.392919346974862e-06,0
262,0,0,262,2.1522983153562058e-06,0
263,0,0,263,2.2603679520618734e-06,0
264,0,0,264,1.6937979725896671e-06,0
265,0,0,265,3.5558929347897813e-06,0
266,0,0,266,3.645760552732458e-06,0
267,0,0,267,4.286074963324886e-06,0
268,0,0,268,2.3180710216744027e-06,0
269,0,0,269,1.5415750021078626e-06,0
270,0,0,270,2.2393872684623738e-06,0
271,0,0,271,1.5713614072457486e-06,0
272,0,0,272,2.2516234815324298e-06,0
273,0,0,273,3.072766101065626e-06,0
274,0,0,274,1.3490176397263454e-06,0
275,0,0,275,2.1219879008384833e-06,0
276,0,0,276,2.7995045994759735e-06,0
277,0,0,277,3.891622369628963e-06,0
278,0,0,278,1.8340633093543424e-06,0
279,0,0,279,2.5610783282024465e-06,0
280,0,0,280,3.151482102027807e-06,0
281,0,0,281,3.0493010764724227e-06,0
282,0,0,282,2.4420035003018458e-06,0
