trial,true_label_x,pred_label,win_global,theta_alpha,true_label_y
104,0,0,104,3.4675415566240856e-06,0
105,0,0,105,2.999180157480003e-06,0
106,1,1,106,3.522938346980891e-06,1
107,1,1,107,3.897513401759662e-06,1
108,1,1,108,3.219968785095091e-06,1
109,0,0,109,3.6622073713125632e-06,0
110,0,0,110,2.92247291177482e-06,0
111,0,0,111,1.9976852352132938e-06,0
112,0,0,112,1.1669497702984465e-06,0
113,0,0,113,1.3604286936741164e-06,0
114,0,0,114,1.7143233564102628e-06,0
115,0,0,115,2.1792430770315034e-06,0
116,0,0,116,2.59088430145568e-06,0
117,0,0,117,2.120311083479345e-06,0
118,0,0,118,1.3939526314272476e-06,0
119,0,0,119,1.1867665834150955e-06,0
120,0,0,120,2.1604390193513407e-06,0
121,0,0,121,2.0076211111028367e-06,0
122,0,0,122,2.290224873403953e-06,0
123,0,0,123,2.183102326786225e-06,0
124,0,0,124,2.322475276454958e-06,0
125,0,0,125,2.0991861264856608e-06,0
126,0,0,126,1.7864669723263258e-06,0
127,0,0,127,2.673294802851225e-06,0
128,0,0,128,2.640112396250947e-06,0
129,0,0,129,4.162457212718149e-06,0
130,0,0,130,2.5957215013407516e-06,0
131,0,0,131,3.401256709910493e-06,0
132,0,0,132,2.06975437452638e-06,0
133,0,0,133,1.7021705039941526e-06,0
134,0,0,134,2.728839233369853e-06,0
135,0,0,135,2.923634134999883e-06,0
136,0,0,136,3.949515134798652e-06,0
137,0,0,137,2.7160389965476707e-06,0
138,0,0,138,3.3606887713636726e-06,0
139,0,0,139,1.3307357618971576e-06,0
140,0,0,140,1.3510881225429246e-06,0
141,0,0,141,1.5981897615618137e-06,0
142,0,0,142,2.0734356560582548e-06,0
143,0,0,143,4.156302367501041e-06,0
144,0,0,144,3.95418673628904e-06,0
145,0,0,145,1.4355116089428496e-06,0
146,0,0,146,2.1697914757383053e-06,0
147,0,0,147,1.946408563447042e-06,0
148,0,0,148,1.4189844902756471e-06,0
149,0,0,149,2.1764183082098697e-06,0
150,0,0,150,1.8841991840270215e-06,0
151,0,0,151,3.1752183212506302e-06,0
152,0,0,152,2.7739523184403776e-06,0
153,0,0,153,1.3172459666500615e-06,0
154,0,0,154,3.0102859371748025e-06,0
155,0,0,155,3.243237588771757e-06,0
156,0,0,156,2.0863306528286096e-06,0
157,0,0,157,1.0845583663672997e-06,0
158,0,0,158,1.44183671934236e-06,0
159,0,0,159,1.5543259936999737e-06,0
160,0,0,160,9.585200891160545e-07,0
161,0,0,161,9.706375154331723e-07,0
162,0,0,162,1.09224101268806e-06,0
163,0,0,163,3.1998237507670644e-06,0
164,0,0,164,2.215601642263951e-06,0
165,0,0,165,2.408803651532088e-06,0
166,0,0,166,2.0341689476880564e-06,0
167,0,0,167,2.998332217585852e-06,0
168,0,0,168,3.2456690305338207e-06,0
169,0,0,169,1.5670408734629515e-06,0
170,0,0,170,1.2060789833804312e-06,0
171,0,0,171,1.841386537718702e-06,0
172,0,0,172,2.9997927121375593e-06,0
173,0,0,173,1.595526215665233e-06,0
174,0,0,174,1.719576444794766e-06,0
175,0,0,175,1.7746569218700812e-06,0
176,0,0,176,2.7469147408031787e-06,0
177,0,0,177,3.1993509883786427e-06,0
178,0,0,178,1.3050900115440197e-06,0
179,0,0,179,1.548591162360801e-06,0
180,0,0,180,1.5321195135549924e-06,0
181,0,0,181,6.044734237462716e-07,0
182,0,0,182,1.0057756585092008e-06,0
183,0,0,183,1.0586083788587676e-06,0
184,0,0,184,1.2885423939469536e-06,0
185,0,0,185,2.165978192209744e-06,0
186,0,0,186,2.2008009529922663e-06,0
187,0,0,187,1.7580988387190397e-06,0
188,0,0,188,2.4571847655948412e-06,0
189,0,0,189,1.7239619896812476e-06,0
190,0,0,190,1.8538654159372e-06,0
191,0,0,191,1.3329609288048714e-06,0
192,0,0,192,1.065186698627549e-06,0
193,0,0,193,3.107390997300737e-06,0
194,0,0,194,2.922038724547124e-06,0
195,0,0,195,2.8719285973460996e-06,0
196,0,0,196,3.086742730144362e-06,0
197,0,0,197,3.21205291878414e-06,0
198,0,0,198,3.377366599516998e-06,0
199,0,0,199,1.1291213316485993e-06,0
200,0,0,200,1.1876758551221788e-06,0
201,0,0,201,9.776536420298128e-07,0
202,0,0,202,1.7088572566863049e-06,0
203,0,0,203,1.2950447148196182e-06,0
204,0,0,204,2.4285238659359424e-06,0
205,0,0,205,2.6377288332059273e-06,0
206,0,0,206,4.773270742330109e-06,0
207,0,0,207,4.689725729136311e-06,0
208,0,0,208,1.7103136170855462e-06,0
209,0,0,209,1.941879578824115e-06,0
210,0,0,210,2.2871684374605336e-06,0
211,0,0,211,2.0991206344127016e-06,0
212,0,0,212,2.8384696373599296e-06,0
213,0,0,213,2.620781247642393e-06,0
214,0,0,214,2.693125258430209e-06,0
215,0,0,215,2.1605756996620945e-06,0
216,0,0,216,2.462665794922847e-06,0
217,0,0,217,2.3871024991416915e-06,0
218,0,0,218,2.5614948554164637e-06,0
219,0,0,219,3.012550206947807e-06,0
220,0,0,220,1.074419965190373e-06,0
221,0,0,221,9.213624378865388e-07,0
222,0,0,222,1.2681402096287318e-06,0
223,0,0,223,1.940322966405209e-06,0
224,0,0,224,1.634005444610486e-06,0
225,0,0,225,1.585797876360664e-06,0
226,0,0,226,2.164570282753097e-06,0
227,0,0,227,3.0113349471343734e-06,0
228,0,0,228,2.705394871969397e-06,0
229,0,0,229,5.069526192206977e-06,0
230,0,0,230,4.078272232985111e-06,0
231,0,0,231,4.350456027422801e-06,0
232,0,0,232,1.7166465555602689e-06,0
233,0,0,233,1.5746906676193355e-06,0
234,0,0,234,1.2447817218591368e-06,0
235,0,0,235,2.1651996012806417e-06,0
236,0,0,236,2.2216465103996996e-06,0
237,0,0,237,2.603635274865407e-06,0
238,0,0,238,2.025698593437122e-06,0
239,0,0,239,1.5532754741701388e-06,0
240,0,0,240,1.8182770500573005e-06,0
241,0,0,241,1.4867676228880452e-06,0
242,0,0,242,1.6560741516242498e-06,0
243,0,0,243,1.7992364264479977e-06,0
244,0,0,244,9.877306680195546e-07,0
245,0,0,245,1.8023939797129669e-06,0
246,0,0,246,1.4155388277349e-06,0
247,0,0,247,7.845921048546815e-07,0
248,0,0,248,1.051056107553506e-06,0
249,0,0,249,1.218891402271049e-06,0
250,0,0,250,2.266868716656506e-06,0
251,0,0,251,1.2666040379293603e-06,0
252,0,0,252,1.0218436083014234e-06,0
253,0,0,253,1.3764419869102357e-06,0
254,0,0,254,7.428009951457178e-07,0
255,0,0,255,5.936180779197258e-07,0
256,0,0,256,1.5557097956291645e-06,0
257,0,0,257,2.606706852088396e-06,0
258,0,0,258,2.272179502122973e-06,0
259,0,0,259,2.0001318458205254e-06,0
260,0,0,260,1.8646511001493408e-06,0
261,0,0,261,2.1399079707695777e-06,0
262,0,0,262,1.7927811341627203e-06,0
263,0,0,263,1.4915794819861713e-06,0
264,0,0,264,1.587351353967835e-06,0
265,0,0,265,1.1187757226918768e-06,0
266,0,0,266,1.34379548267907e-06,0
267,0,0,267,2.5376451794780143e-06,0
268,0,0,268,1.5601990795671494e-06,0
269,0,0,269,1.1221077467371763e-06,0
270,0,0,270,9.567593930765043e-07,0
271,0,0,271,1.2097399816055823e-06,0
272,0,0,272,1.3527187444369595e-06,0
273,0,0,273,1.1157212974147972e-06,0
274,0,0,274,1.5864950784424975e-06,0
275,0,0,275,1.0416682554827542e-06,0
276,0,0,276,1.1647486344172138e-06,0
